time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,6,6,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,6,6,1200,119,0.0,0.000,1,1200,1180,119,1.7,1.7
30,4,2,2,6,6,7880,787,0.0,0.000,1,7880,8660,787,1.2,1.2
40,4,2,2,6,6,10720,1070,0.0,0.000,1,10720,19460,1070,1.2,1.2
50,4,2,2,6,6,8080,807,0.0,0.000,1,8080,27640,807,1.2,1.2
60,4,2,2,6,6,8000,799,0.0,0.000,1,8000,35840,799,1.1,1.1
70,4,2,2,6,6,7700,769,0.0,0.000,1,7700,44040,769,1.1,1.1
80,4,2,2,6,6,10920,1090,0.0,0.000,1,10920,55020,1090,1.1,1.1
90,4,2,2,6,6,8760,873,0.0,0.000,1,8760,63240,873,1.1,1.1
100,4,2,2,6,6,8220,821,0.0,0.000,1,8220,71440,821,1.1,1.1
110,4,2,2,6,6,11480,1147,0.0,0.000,1,11480,82400,1147,1.1,1.1
120,4,2,2,6,6,7960,795,0.0,0.000,1,7960,90640,795,1.1,1.1
130,4,2,2,6,6,8460,844,0.0,0.000,1,8460,98880,844,1.1,1.1
140,4,2,2,6,6,11240,1123,0.0,0.000,1,11240,109880,1123,1.1,1.1
150,4,2,2,6,6,8380,837,0.0,0.000,1,8380,118080,837,1.1,1.1
160,4,2,2,6,6,8620,861,0.0,0.000,1,8620,126340,861,1.1,1.1
170,4,2,2,6,6,10640,1063,0.0,0.000,1,10640,137320,1063,1.1,1.1
180,4,2,2,6,6,8220,821,0.0,0.000,1,8220,145560,821,1.1,1.1
