time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,15,15,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,15,15,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,15,15,1100,109,109.0,109.000,1,1100,0,109,0.0,0.0
40,4,4,4,15,15,0,0,0.0,0.000,1,0,0,0,0.0,0.0
50,4,4,4,15,15,0,0,0.0,0.000,1,0,0,0,0.0,0.0
60,4,4,4,15,15,0,0,0.0,0.000,1,0,0,0,0.0,0.0
70,4,4,4,15,15,-440,-43,-43.0,-43.000,1,-440,100,-43,550.0,550.0
80,4,4,4,15,15,2600,259,259.0,259.000,1,2600,2760,259,2142.9,2142.9
90,4,4,4,15,15,4680,465,465.0,465.000,1,4680,7320,465,1943.4,1943.4
100,4,4,4,15,15,3100,308,308.0,308.000,1,3100,10720,308,1902.7,1902.7
110,4,4,4,15,15,3320,329,329.0,329.000,1,3320,14160,329,1872.3,1872.3
120,4,4,4,15,15,4940,493,493.0,493.000,1,4940,19120,493,1814.3,1814.3
130,4,4,4,15,15,4220,420,420.0,420.000,1,4220,23040,420,1774.3,1774.3
140,4,4,4,15,15,3820,381,381.0,381.000,1,3820,26920,381,1743.8,1743.8
150,4,4,4,15,15,5040,502,502.0,502.000,1,5040,32320,502,1706.8,1706.8
160,4,4,4,15,15,4080,405,405.0,405.000,1,4080,36220,405,1690.7,1690.7
170,4,4,4,15,15,4240,423,423.0,423.000,1,4240,40220,423,1678.4,1678.4
180,4,4,4,15,15,5300,528,528.0,528.000,1,5300,45460,528,1660.4,1660.4
