time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,6,6,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,6,6,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,6,6,0,0,0.0,0.000,1,0,20,0,7020.0,7020.0
40,4,4,4,6,6,0,0,0.0,0.000,1,0,20,0,7020.0,7020.0
50,4,4,4,6,6,740,73,73.0,73.000,1,740,780,73,189.2,189.2
60,4,4,4,6,6,1600,159,159.0,159.000,1,1600,2320,159,68.6,68.6
70,4,4,4,6,6,1200,119,119.0,119.000,1,1200,3380,119,49.6,49.6
80,4,4,4,6,6,1120,111,111.0,111.000,1,1120,4440,111,39.8,39.8
90,4,4,4,6,6,1460,145,145.0,145.000,1,1460,5880,145,32.1,32.1
100,4,4,4,6,6,1060,105,105.0,105.000,1,1060,6960,105,28.3,28.3
110,4,4,4,6,6,980,97,97.0,97.000,1,980,8040,97,25.7,25.7
120,4,4,4,6,6,1420,141,141.0,141.000,1,1420,9500,141,22.9,22.9
130,4,4,4,6,6,1100,109,109.0,109.000,1,1100,10580,109,21.6,21.6
140,4,4,4,6,6,1100,109,109.0,109.000,1,1100,11640,109,20.4,20.4
150,4,4,4,6,6,1120,111,111.0,111.000,1,1120,12740,111,19.3,19.3
160,4,4,4,6,6,1240,123,123.0,123.000,1,1240,14200,123,18.2,18.2
170,4,4,4,6,6,980,97,97.0,97.000,1,980,15240,97,17.5,17.5
180,4,4,4,6,6,1060,105,105.0,105.000,1,1060,16340,105,16.8,16.8
