time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,43,43,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,43,43,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,2,2,43,43,0,0,0.0,0.000,1,0,0,0,0.0,0.0
40,4,2,2,43,43,720,71,71.0,23.000,1,240,220,23,20.4,20.4
50,4,2,2,43,43,2360,235,235.0,53.000,1,540,780,53,19.0,19.0
60,4,2,2,43,43,620,61,61.0,19.000,1,200,920,19,18.8,18.8
70,4,2,2,43,43,0,0,0.0,0.000,1,0,920,0,18.8,18.8
80,4,2,2,43,43,0,0,0.0,0.000,1,0,920,0,18.8,18.8
90,4,2,2,43,43,0,0,0.0,0.000,1,0,920,0,18.8,18.8
100,4,2,2,43,43,20,1,1.0,0.000,1,0,920,0,18.8,18.8
110,4,2,2,43,43,0,0,0.0,0.000,1,0,920,0,18.8,18.8
120,4,2,2,43,43,0,0,0.0,0.000,1,0,920,0,18.8,18.8
130,4,2,2,43,43,0,0,0.0,0.000,1,0,920,0,18.8,18.8
140,4,2,2,43,43,0,0,0.0,0.000,1,0,920,0,18.8,18.8
150,4,2,2,43,43,0,0,0.0,0.000,1,0,920,0,18.8,18.8
160,4,2,2,43,43,60,5,5.0,1.000,1,20,920,1,18.8,18.8
170,4,2,2,43,43,0,0,0.0,0.000,1,0,920,0,18.8,18.8
180,4,2,2,43,43,0,0,0.0,0.000,1,0,920,0,18.8,18.8
