time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,52,52,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,52,52,9800,972,0.0,0.000,10,2200,2460,218,19.1,28.8
30,4,4,4,52,52,76360,7389,0.0,0.000,10,20020,21780,1937,6.9,8.2
40,4,4,4,52,52,119200,11748,0.0,0.000,10,30280,51320,2984,5.1,5.6
50,4,4,4,52,52,116340,11510,0.0,0.000,10,29700,80200,2938,4.4,4.7
60,4,4,4,52,52,175340,17483,0.0,0.000,10,44100,123780,4397,3.6,3.8
70,4,4,4,52,52,209860,20923,0.0,0.000,10,52340,176200,5218,3.2,3.4
80,4,4,4,52,52,174140,17358,0.0,0.000,10,43660,220080,4352,3.0,3.1
90,4,4,4,52,52,195360,19454,0.0,0.000,10,49540,269480,4933,2.8,2.9
100,4,4,4,52,52,228420,22775,0.0,0.000,10,56760,325700,5659,2.6,2.8
110,4,4,4,52,52,181660,18108,0.0,0.000,10,45020,370280,4487,2.6,2.7
120,4,4,4,52,52,195000,19455,0.0,0.000,10,48660,418720,4854,2.5,2.6
130,4,4,4,52,52,221680,22110,0.0,0.000,10,55100,473840,5495,2.5,2.6
140,4,4,4,52,52,182520,18184,0.0,0.000,10,44820,519140,4465,2.4,2.5
150,4,4,4,52,52,198360,19786,0.0,0.000,10,50880,569420,5075,2.4,2.5
161,4,4,4,52,52,226120,22544,0.0,0.000,10,55620,626080,5545,2.3,2.4
171,4,4,4,52,52,180620,18006,0.0,0.000,10,44980,671660,4484,2.3,2.4
181,4,4,4,52,52,198500,19800,0.0,0.000,10,50340,722080,5021,2.3,2.4
