time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,15,15,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,15,15,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,2,2,15,15,0,0,0.0,0.000,1,0,0,0,0.0,0.0
40,4,2,2,15,15,700,69,69.0,69.000,1,700,720,69,7.0,7.0
50,4,2,2,15,15,1300,129,129.0,129.000,1,1300,2160,129,6.1,6.1
60,4,2,2,15,15,1340,133,133.0,133.000,1,1340,3520,133,5.9,5.9
70,4,2,2,15,15,1500,149,149.0,149.000,1,1500,4900,149,5.8,5.8
80,4,2,2,15,15,1840,183,183.0,183.000,1,1840,6780,183,6.0,6.0
90,4,2,2,15,15,1220,121,121.0,121.000,1,1220,8160,121,6.0,6.0
100,4,2,2,15,15,1180,117,117.0,117.000,1,1180,9540,117,5.9,5.9
110,4,2,2,15,15,2100,209,209.0,209.000,1,2100,11440,209,6.2,6.2
120,4,2,2,15,15,1240,123,123.0,123.000,1,1240,12800,123,6.0,6.0
130,4,2,2,15,15,1540,153,153.0,153.000,1,1540,14240,153,6.1,6.1
140,4,2,2,15,15,1880,187,187.0,187.000,1,1880,16080,187,6.2,6.2
150,4,2,2,15,15,1400,139,139.0,139.000,1,1400,17460,139,6.2,6.2
160,4,2,2,15,15,1440,143,143.0,143.000,1,1440,18840,143,6.2,6.2
170,4,2,2,15,15,1740,173,173.0,173.000,1,1740,20640,173,6.2,6.2
180,4,2,2,15,15,1400,139,139.0,139.000,1,1400,22040,139,6.2,6.2
