time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,16,16,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,16,16,20,1,0.0,0.000,10,0,0,0,0.0,0.0
30,4,4,4,16,16,17700,1765,0.0,0.000,10,4820,4540,480,15.3,17.8
40,4,4,4,16,16,45980,4584,0.0,0.000,10,12040,16040,1200,9.9,10.7
50,4,4,4,16,16,81960,8160,0.0,0.000,10,19800,36180,1971,7.0,7.5
60,4,4,4,16,16,177160,17682,0.0,0.000,10,45700,81560,4561,4.5,4.8
70,4,4,4,16,16,180840,18051,0.0,0.000,10,45240,126720,4515,3.6,3.8
80,4,4,4,16,16,206100,20572,0.0,0.000,10,49440,176500,4935,3.1,3.3
90,4,4,4,16,16,240300,23948,0.0,0.000,10,62640,237600,6242,2.8,3.0
100,4,4,4,16,16,190320,18997,0.0,0.000,10,48020,285520,4793,2.6,2.8
110,4,4,4,16,16,213260,21289,0.0,0.000,10,52240,337700,5215,2.5,2.7
120,4,4,4,16,16,238720,23836,0.0,0.000,10,61680,399360,6158,2.4,2.6
130,4,4,4,16,16,197320,19704,0.0,0.000,10,49720,448640,4965,2.3,2.5
140,4,4,4,16,16,218180,21783,0.0,0.000,10,53000,500520,5291,2.3,2.4
150,4,4,4,16,16,239940,23960,0.0,0.000,10,62180,562660,6209,2.2,2.4
160,4,4,4,16,16,191620,19131,0.0,0.000,10,48920,611040,4884,2.2,2.3
170,4,4,4,16,16,216800,21647,0.0,0.000,10,52340,663980,5226,2.2,2.3
180,4,4,4,16,16,242700,24233,0.0,0.000,10,60500,726020,6040,2.1,2.3
