time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,45,45,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,45,45,40,3,3.0,0.000,1,0,20,0,2.0,2.0
30,4,2,2,45,45,0,0,0.0,0.000,1,0,20,0,2.0,2.0
40,4,2,2,45,45,420,41,41.0,3.000,1,40,60,3,8.0,8.0
50,4,2,2,45,45,2840,283,283.0,71.000,1,720,820,71,15.2,15.2
60,4,2,2,45,45,2080,207,207.0,47.000,1,480,1380,47,16.1,16.1
70,4,2,2,45,45,2860,285,285.0,65.000,1,660,1980,65,15.4,15.4
80,4,2,2,45,45,2860,285,285.0,83.000,1,840,2740,83,15.1,15.1
90,4,2,2,45,45,2160,215,215.0,55.000,1,560,3340,55,15.1,15.1
100,4,2,2,45,45,2700,269,269.0,61.000,1,620,3940,61,14.9,14.9
110,4,2,2,45,45,3040,303,303.0,91.000,1,920,4740,91,14.7,14.7
120,4,2,2,45,45,2400,239,239.0,65.000,1,660,5320,65,14.9,14.9
130,4,2,2,45,45,2780,277,277.0,59.000,1,600,5920,59,14.6,14.6
140,4,2,2,45,45,2660,265,265.0,73.000,1,740,6680,73,14.9,14.9
150,4,2,2,45,45,2100,209,209.0,49.000,1,500,7280,49,15.0,15.0
160,4,2,2,45,45,2220,221,221.0,59.000,1,600,7860,59,15.0,15.0
170,4,2,2,45,45,2960,295,295.0,75.000,1,760,8640,75,15.0,15.0
180,4,2,2,45,45,2360,235,235.0,51.000,1,520,9220,51,14.9,14.9
