time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,15,15,1400,139,0.0,0.000,1,1400,300,139,1.1,1.1
20,4,2,2,15,15,12260,1220,0.0,0.000,1,12260,12480,1220,871.0,871.0
30,4,2,2,15,15,116980,11656,0.0,0.000,1,116980,130160,11656,99.6,99.6
40,4,2,2,15,15,488900,48772,0.0,0.000,1,488900,618380,48772,27.2,27.2
50,4,2,2,15,15,466840,46521,0.0,0.000,1,466840,1084340,46521,19.2,19.2
60,4,2,2,15,15,477220,47655,0.0,0.000,1,477220,1557500,47655,15.7,15.7
70,4,2,2,15,15,474600,47398,0.0,0.000,1,474600,2033260,47398,13.8,13.8
80,4,2,2,15,15,644100,64275,0.0,0.000,1,644100,2674180,64275,12.2,12.2
90,4,2,2,15,15,482900,48044,0.0,0.000,1,482900,3157000,48044,11.5,11.5
100,4,2,2,15,15,490760,49007,0.0,0.000,1,490760,3644200,49007,10.9,10.9
110,4,2,2,15,15,633120,63210,0.0,0.000,1,633120,4278120,63210,10.3,10.3
120,4,2,2,15,15,486280,48555,0.0,0.000,1,486280,4764580,48555,10.0,10.0
130,4,2,2,15,15,483180,48255,0.0,0.000,1,483180,5246040,48255,9.8,9.8
140,4,2,2,15,15,633560,63223,0.0,0.000,1,633560,5878560,63223,9.4,9.4
150,4,2,2,15,15,470700,46990,0.0,0.000,1,470700,6348000,46990,9.3,9.3
160,4,2,2,15,15,482360,48134,0.0,0.000,1,482360,6834120,48134,9.2,9.2
170,4,2,2,15,15,660980,66005,0.0,0.000,1,660980,7496660,66005,9.0,9.0
180,4,2,2,15,15,496840,49604,0.0,0.000,1,496840,7993020,49604,8.9,8.9
