time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,9,9,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,9,9,3020,299,0.0,0.000,1,920,0,91,0.0,0.0
30,4,4,4,9,9,35640,3556,0.0,0.000,1,9680,9260,965,1752.5,1752.5
40,4,4,4,9,9,56120,5594,0.0,0.000,1,14060,23600,1401,1072.9,1072.9
50,4,4,4,9,9,119520,11899,0.0,0.000,1,27060,50640,2694,674.6,674.6
60,4,4,4,9,9,479060,47777,0.0,0.000,1,125860,174660,12552,260.6,260.6
70,4,4,4,9,9,528660,52728,0.0,0.000,1,133020,306900,13267,175.1,175.1
80,4,4,4,9,9,591040,58997,0.0,0.000,1,136300,442420,13605,140.1,140.1
90,4,4,4,9,9,694120,69107,0.0,0.000,1,185700,628760,18488,115.8,115.8
100,4,4,4,9,9,566420,56540,0.0,0.000,1,141680,771080,14142,105.0,105.0
110,4,4,4,9,9,599700,59856,0.0,0.000,1,138380,907780,13811,98.2,98.2
120,4,4,4,9,9,670980,66917,0.0,0.000,1,180520,1088300,18003,91.7,91.7
130,4,4,4,9,9,552920,55093,0.0,0.000,1,138460,1226100,13796,88.0,88.0
140,4,4,4,9,9,545840,54491,0.0,0.000,1,135620,1362120,13538,85.2,85.2
150,4,4,4,9,9,765220,76331,0.0,0.000,1,190800,1555260,19032,81.6,81.6
160,4,4,4,9,9,551540,55049,0.0,0.000,1,137860,1694320,13759,79.5,79.5
170,4,4,4,9,9,569160,56802,0.0,0.000,1,141640,1836860,14135,77.8,77.8
180,4,4,4,9,9,758500,75736,0.0,0.000,1,189560,2026900,18927,75.9,75.9
