time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,22,22,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,2,2,22,22,74520,7376,0.0,0.000,10,74520,74900,7376,1.5,1.9
30,4,2,2,22,22,76500,7565,0.0,0.000,10,76500,152700,7565,1.3,1.6
40,4,2,2,22,22,79860,7973,0.0,0.000,10,79860,233140,7973,1.3,1.4
50,4,2,2,22,22,107600,10741,0.0,0.000,10,107600,341260,10741,1.2,1.3
60,4,2,2,22,22,82200,8205,0.0,0.000,10,82200,423140,8205,1.2,1.3
70,4,2,2,22,22,83480,8336,0.0,0.000,10,83480,505520,8336,1.2,1.2
80,4,2,2,22,22,108420,10826,0.0,0.000,10,108420,614820,10826,1.2,1.2
90,4,2,2,22,22,81500,8124,0.0,0.000,10,81500,697100,8124,1.2,1.2
100,4,2,2,22,22,82020,8184,0.0,0.000,10,82020,779260,8184,1.1,1.2
110,4,2,2,22,22,110540,11040,0.0,0.000,10,110540,888680,11040,1.1,1.2
120,4,2,2,22,22,82100,8200,0.0,0.000,10,82100,971040,8200,1.1,1.2
130,4,2,2,22,22,80280,8016,0.0,0.000,10,80280,1052920,8016,1.1,1.1
140,4,2,2,22,22,108460,10833,0.0,0.000,10,108460,1163000,10833,1.1,1.1
150,4,2,2,22,22,83120,8294,0.0,0.000,10,83120,1245560,8294,1.1,1.1
160,4,2,2,22,22,83460,8334,0.0,0.000,10,83460,1328200,8334,1.1,1.1
170,4,2,2,22,22,109440,10930,0.0,0.000,10,109440,1438320,10930,1.1,1.1
180,4,2,2,22,22,82340,8224,0.0,0.000,10,82340,1521080,8224,1.1,1.1
