time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,43,43,580,57,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,43,43,28480,2804,0.0,0.000,1,7400,7440,728,1.6,1.6
30,4,2,2,43,43,30940,3086,0.0,0.000,1,7780,15400,776,1.4,1.4
40,4,2,2,43,43,37080,3700,0.0,0.000,1,8460,23480,844,1.3,1.3
50,4,2,2,43,43,37700,3761,0.0,0.000,1,10460,34220,1043,1.2,1.2
60,4,2,2,43,43,32100,3203,0.0,0.000,1,8140,42380,812,1.2,1.2
70,4,2,2,43,43,36800,3673,0.0,0.000,1,8060,50520,804,1.2,1.2
80,4,2,2,43,43,40380,4029,0.0,0.000,1,11040,61500,1101,1.2,1.2
90,4,2,2,43,43,33420,3330,0.0,0.000,1,8220,69660,819,1.2,1.2
100,4,2,2,43,43,37480,3742,0.0,0.000,1,7840,77860,782,1.1,1.1
110,4,2,2,43,43,39680,3962,0.0,0.000,1,11100,88840,1108,1.1,1.1
120,4,2,2,43,43,33460,3340,0.0,0.000,1,8120,96980,810,1.1,1.1
130,4,2,2,43,43,36260,3620,0.0,0.000,1,7800,105220,778,1.1,1.1
140,4,2,2,43,43,39660,3960,0.0,0.000,1,10960,116180,1094,1.1,1.1
150,4,2,2,43,43,32620,3257,0.0,0.000,1,8100,124440,808,1.1,1.1
160,4,2,2,43,43,31880,3183,0.0,0.000,1,7820,132680,780,1.1,1.1
170,4,2,2,43,43,44420,4435,0.0,0.000,1,11060,143680,1104,1.1,1.1
180,4,2,2,43,43,33600,3354,0.0,0.000,1,8680,151940,866,1.1,1.1
