time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,6,6,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,6,6,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,2,2,6,6,0,0,0.0,0.000,1,0,0,0,0.0,0.0
40,4,2,2,6,6,320,31,31.0,31.000,1,320,360,31,935.6,935.6
50,4,2,2,6,6,800,79,79.0,79.000,1,800,1140,79,304.0,304.0
60,4,2,2,6,6,780,77,77.0,77.000,1,780,1960,77,180.8,180.8
70,4,2,2,6,6,800,79,79.0,79.000,1,800,2960,79,123.4,123.4
80,4,2,2,6,6,800,79,79.0,79.000,1,800,3760,79,99.6,99.6
90,4,2,2,6,6,480,47,47.0,47.000,1,480,4480,47,85.7,85.7
100,4,2,2,6,6,960,95,95.0,95.000,1,960,5440,95,73.0,73.0
110,4,2,2,6,6,620,61,61.0,61.000,1,620,6220,61,65.3,65.3
120,4,2,2,6,6,620,61,61.0,61.000,1,620,6980,61,59.6,59.6
130,4,2,2,6,6,940,93,93.0,93.000,1,940,7960,93,53.8,53.8
140,4,2,2,6,6,820,81,81.0,81.000,1,820,8740,81,50.1,50.1
150,4,2,2,6,6,660,65,65.0,65.000,1,660,9500,65,47.0,47.0
160,4,2,2,6,6,1160,115,115.0,115.000,1,1160,10560,115,43.4,43.4
170,4,2,2,6,6,680,67,67.0,67.000,1,680,11300,67,41.4,41.4
180,4,2,2,6,6,720,71,71.0,71.000,1,720,12060,71,39.6,39.6
