time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,15,15,600,59,59.0,59.000,1,600,0,59,0.0,0.0
20,4,2,2,15,15,760,75,75.0,75.000,1,760,420,75,1901.0,1901.0
30,4,2,2,15,15,0,0,0.0,0.000,1,0,420,0,1901.0,1901.0
40,4,2,2,15,15,0,0,0.0,0.000,1,0,420,0,1901.0,1901.0
50,4,2,2,15,15,0,0,0.0,0.000,1,0,420,0,1901.0,1901.0
60,4,2,2,15,15,720,71,71.0,71.000,1,720,1040,71,1235.6,1235.6
70,4,2,2,15,15,1940,193,193.0,193.000,1,1940,2760,193,1838.5,1838.5
80,4,2,2,15,15,0,0,0.0,0.000,1,0,2760,0,1838.5,1838.5
90,4,2,2,15,15,0,0,0.0,0.000,1,0,2760,0,1838.5,1838.5
100,4,2,2,15,15,0,0,0.0,0.000,1,0,2760,0,1838.5,1838.5
110,4,2,2,15,15,-3520,-351,-351.0,-351.000,1,-3520,100,-351,578.8,578.8
120,4,2,2,15,15,2900,289,289.0,289.000,1,2900,2600,289,1556.8,1556.8
130,4,2,2,15,15,0,0,0.0,0.000,1,0,2600,0,1556.8,1556.8
140,4,2,2,15,15,0,0,0.0,0.000,1,0,2600,0,1556.8,1556.8
150,4,2,2,15,15,0,0,0.0,0.000,1,0,2600,0,1556.8,1556.8
160,4,2,2,15,15,-3400,-339,-339.0,-339.000,0,-3400,0,-339,0.0,0.0
170,4,2,2,15,15,1880,187,187.0,187.000,1,1880,1240,187,1542.5,1542.5
180,4,2,2,15,15,0,0,0.0,0.000,1,0,1240,0,1542.5,1542.5
