time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,22,22,0,0,0.0,0.000,10,0,0,0,0.0,0.0
20,4,2,2,22,22,2520,249,0.0,0.000,10,2520,2440,249,4.2,5.2
30,4,2,2,22,22,58540,5819,0.0,0.000,10,58540,61900,5819,1.6,1.8
40,4,2,2,22,22,104620,10415,0.0,0.000,10,104620,166500,10415,1.3,1.4
50,4,2,2,22,22,79820,7970,0.0,0.000,10,79820,247240,7970,1.2,1.3
60,4,2,2,22,22,81400,8128,0.0,0.000,10,81400,329120,8128,1.2,1.2
70,4,2,2,22,22,94100,9398,0.0,0.000,10,94100,424840,9398,1.2,1.2
80,4,2,2,22,22,95020,9488,0.0,0.000,10,95020,520820,9488,1.2,1.2
90,4,2,2,22,22,82660,8244,0.0,0.000,10,82660,602900,8244,1.2,1.2
100,4,2,2,22,22,96660,9654,0.0,0.000,10,96660,698980,9654,1.1,1.2
110,4,2,2,22,22,94560,9442,0.0,0.000,10,94560,794600,9442,1.1,1.2
120,4,2,2,22,22,80140,8005,0.0,0.000,10,80140,876840,8005,1.1,1.2
130,4,2,2,22,22,83480,8337,0.0,0.000,10,83480,959280,8337,1.1,1.1
140,4,2,2,22,22,107760,10763,0.0,0.000,10,107760,1069180,10763,1.1,1.1
150,4,2,2,22,22,81280,8118,0.0,0.000,10,81280,1151280,8118,1.1,1.1
160,4,2,2,22,22,83980,8388,0.0,0.000,10,83980,1233720,8388,1.1,1.1
170,4,2,2,22,22,110120,10996,0.0,0.000,10,110120,1343740,10996,1.1,1.1
180,4,2,2,22,22,82740,8264,0.0,0.000,10,82740,1426240,8264,1.1,1.1
