time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,22,22,4800,476,0.0,0.000,10,4800,4800,476,12.3,43.7
30,4,4,4,22,22,40980,4044,0.0,0.000,10,40980,46700,4044,3.8,7.2
40,4,4,4,22,22,45960,4568,0.0,0.000,10,45960,92660,4568,2.9,4.6
50,4,4,4,22,22,54940,5477,0.0,0.000,10,54940,148300,5477,2.4,3.5
60,4,4,4,22,22,94600,9436,0.0,0.000,10,94600,242060,9436,2.0,2.6
70,4,4,4,22,22,77060,7692,0.0,0.000,10,77060,319900,7692,1.8,2.3
80,4,4,4,22,22,77280,7715,0.0,0.000,10,77280,397880,7715,1.6,2.0
90,4,4,4,22,22,90460,9007,0.0,0.000,10,90460,488040,9007,1.5,1.9
100,4,4,4,22,22,97080,9674,0.0,0.000,10,97080,583480,9674,1.5,1.8
110,4,4,4,22,22,80720,8058,0.0,0.000,10,80720,663360,8058,1.4,1.7
120,4,4,4,22,22,89200,8905,0.0,0.000,10,89200,753400,8905,1.4,1.6
130,4,4,4,22,22,97160,9697,0.0,0.000,10,97160,849620,9697,1.4,1.6
140,4,4,4,22,22,81780,8166,0.0,0.000,10,81780,929700,8166,1.3,1.5
150,4,4,4,22,22,90660,9048,0.0,0.000,10,90660,1020780,9048,1.3,1.5
160,4,4,4,22,22,96520,9637,0.0,0.000,10,96520,1116860,9637,1.3,1.4
170,4,4,4,22,22,80500,8037,0.0,0.000,10,80500,1197540,8037,1.3,1.4
180,4,4,4,22,22,91260,9113,0.0,0.000,10,91260,1288720,9113,1.3,1.4
