time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,52,52,0,0,0.0,0.000,5,0,0,0,0.0,0.0
20,4,2,2,52,52,5900,586,0.0,0.000,10,1440,1440,143,10.1,14.4
30,4,2,2,52,52,123540,12196,0.0,0.000,10,29540,32840,2916,3.2,3.5
40,4,2,2,52,52,220680,21810,0.0,0.000,10,55620,88180,5497,2.4,2.5
50,4,2,2,52,52,311700,30855,0.0,0.000,10,77020,164600,7624,1.9,2.0
60,4,2,2,52,52,292720,29201,0.0,0.000,10,73160,237700,7298,1.7,1.8
70,4,2,2,52,52,336280,33547,0.0,0.000,10,83180,321900,8298,1.6,1.6
80,4,2,2,52,52,347360,34607,0.0,0.000,10,87660,408940,8733,1.5,1.5
90,4,2,2,52,52,300880,29989,0.0,0.000,10,75220,484040,7497,1.5,1.5
100,4,2,2,52,52,299660,29879,0.0,0.000,10,76920,558580,7669,1.4,1.5
110,4,2,2,52,52,398840,39788,0.0,0.000,10,99180,658200,9894,1.4,1.4
120,4,2,2,52,52,299880,29913,0.0,0.000,10,74180,733720,7399,1.4,1.4
130,4,2,2,52,52,301520,30073,0.0,0.000,10,74880,809240,7468,1.4,1.4
140,4,2,2,52,52,397300,39646,0.0,0.000,10,98080,908900,9787,1.3,1.4
150,4,2,2,52,52,303780,30296,0.0,0.000,10,76220,984460,7601,1.3,1.3
160,4,2,2,52,52,301060,30042,0.0,0.000,10,74580,1060020,7442,1.3,1.3
170,4,2,2,52,52,405020,40421,0.0,0.000,10,102300,1161100,10209,1.3,1.3
180,4,2,2,52,52,298840,29821,0.0,0.000,10,75380,1236160,7522,1.3,1.3
