time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,54,54,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,54,54,0,0,0.0,0.000,10,0,0,0,0.0,0.0
30,4,4,4,54,54,1000,98,98.0,98.000,10,1000,0,98,0.0,0.0
40,4,4,4,54,54,1060,105,105.0,105.000,10,1060,0,105,0.0,0.0
50,4,4,4,54,54,0,0,0.0,0.000,10,0,0,0,0.0,0.0
60,4,4,4,54,54,0,0,0.0,0.000,10,0,0,0,0.0,0.0
70,4,4,4,54,54,-2060,-205,-205.0,-205.000,10,-2060,0,-205,0.0,0.0
80,4,4,4,54,54,0,0,0.0,0.000,10,0,0,0,0.0,0.0
90,4,4,4,54,54,1200,119,119.0,115.000,10,1160,0,115,0.0,0.0
100,4,4,4,54,54,220,21,21.0,13.000,10,140,0,13,0.0,0.0
110,4,4,4,54,54,1420,141,141.0,137.000,10,1380,0,137,0.0,0.0
120,4,4,4,54,54,0,0,0.0,0.000,10,0,0,0,0.0,0.0
130,4,4,3,54,54,-2220,-221,-221.0,-207.000,3,-2080,0,-207,0.0,0.0
140,4,3,4,54,54,2220,221,221.0,207.000,10,2080,0,207,0.0,0.0
150,4,4,4,54,54,-2660,-265,-265.0,-253.000,6,-2540,0,-253,0.0,0.0
160,4,4,4,54,54,-180,-17,-17.0,-13.000,8,-140,0,-13,0.0,0.0
170,4,4,4,54,54,1140,113,113.0,109.000,10,1100,0,109,0.0,0.0
180,4,4,4,54,54,440,43,43.0,41.000,10,420,0,41,0.0,0.0
