time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,9,9,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,9,9,2840,282,0.0,0.000,1,940,0,93,0.0,0.0
30,4,4,4,9,9,47420,4731,0.0,0.000,1,12600,12720,1257,1301.2,1301.2
40,4,4,4,9,9,72820,7250,0.0,0.000,1,18420,30780,1834,834.3,834.3
50,4,4,4,9,9,166980,16626,0.0,0.000,1,37460,69700,3729,483.8,483.8
60,4,4,4,9,9,518380,51734,0.0,0.000,1,137280,205480,13700,204.3,204.3
70,4,4,4,9,9,534120,53262,0.0,0.000,1,132780,337780,13240,147.9,147.9
80,4,4,4,9,9,574760,57361,0.0,0.000,1,133440,471460,13317,123.3,123.3
90,4,4,4,9,9,664440,66232,0.0,0.000,1,175800,649700,17523,106.4,106.4
100,4,4,4,9,9,550760,54971,0.0,0.000,1,136440,787760,13618,97.6,97.6
110,4,4,4,9,9,557840,55689,0.0,0.000,1,128460,915980,12824,92.7,92.7
120,4,4,4,9,9,679960,67873,0.0,0.000,1,180560,1097520,18023,87.3,87.3
130,4,4,4,9,9,541360,53947,0.0,0.000,1,133800,1232540,13333,84.3,84.3
140,4,4,4,9,9,577480,57621,0.0,0.000,1,133360,1366100,13306,82.0,82.0
150,4,4,4,9,9,686560,68457,0.0,0.000,1,184800,1551540,18426,79.3,79.3
160,4,4,4,9,9,554760,55376,0.0,0.000,1,138620,1689860,13837,77.7,77.7
170,4,4,4,9,9,622620,62162,0.0,0.000,1,142260,1834400,14203,75.8,75.8
180,4,4,4,9,9,529600,52880,0.0,0.000,1,133360,1967640,13316,74.8,74.8
