time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,43,43,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,43,43,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,2,2,43,43,20,1,1.0,0.000,1,0,0,0,0.0,0.0
40,4,2,2,43,43,880,87,87.0,19.000,1,200,220,19,18.8,18.8
50,4,2,2,43,43,1880,187,187.0,35.000,1,360,780,35,16.5,16.5
60,4,2,2,43,43,2080,207,207.0,65.000,1,660,1360,65,17.9,17.9
70,4,2,2,43,43,3140,313,313.0,79.000,1,800,2100,79,17.5,17.5
80,4,2,2,43,43,2500,249,249.0,63.000,1,640,2680,63,17.4,17.4
90,4,2,2,43,43,2300,229,229.0,55.000,1,560,3220,55,17.5,17.5
100,4,2,2,43,43,2760,275,275.0,81.000,1,820,4000,81,17.2,17.2
110,4,2,2,43,43,2520,251,251.0,59.000,1,600,4580,59,17.3,17.3
120,4,2,2,43,43,2180,217,217.0,45.000,1,460,5180,45,17.0,17.0
130,4,2,2,43,43,2340,233,233.0,59.000,1,600,5740,59,16.9,16.9
140,4,2,2,43,43,3240,323,323.0,61.000,1,620,6500,61,16.6,16.6
150,4,2,2,43,43,2080,207,207.0,45.000,1,460,7120,45,16.3,16.3
160,4,2,2,43,43,2560,255,255.0,61.000,1,620,7700,61,16.3,16.3
170,4,2,2,43,43,2900,289,289.0,81.000,1,820,8480,81,16.0,16.0
180,4,2,2,43,43,2400,239,239.0,59.000,1,600,9060,59,15.9,15.9
