time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,22,22,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,22,22,580,57,57.0,57.000,10,580,0,57,0.0,0.0
30,4,4,4,22,22,0,0,0.0,0.000,10,0,0,0,0.0,0.0
40,4,4,4,22,22,2660,265,265.0,265.000,10,2660,0,265,0.0,0.0
50,4,4,4,22,22,0,0,0.0,0.000,10,0,0,0,0.0,0.0
60,4,4,4,22,22,-580,-57,-57.0,-57.000,10,-580,0,-57,0.0,0.0
70,4,4,4,22,22,-600,-59,-59.0,-59.000,10,-600,0,-59,0.0,0.0
80,4,4,4,22,22,-2060,-205,-205.0,-205.000,10,-2060,0,-205,0.0,0.0
90,4,4,4,22,22,1600,159,159.0,159.000,10,1600,0,159,0.0,0.0
100,4,4,4,22,22,1820,181,181.0,181.000,10,1820,0,181,0.0,0.0
110,4,4,4,22,22,0,0,0.0,0.000,10,0,0,0,0.0,0.0
120,4,4,4,22,22,0,0,0.0,0.000,10,0,0,0,0.0,0.0
130,4,4,1,22,22,-3420,-341,-341.0,-341.000,2,-3420,0,-341,0.0,0.0
140,4,4,4,22,22,580,57,57.0,57.000,8,580,0,57,0.0,0.0
150,4,1,4,22,22,0,0,0.0,0.000,6,0,0,0,0.0,0.0
160,4,4,4,22,22,0,0,0.0,0.000,8,0,0,0,0.0,0.0
170,4,4,4,22,22,880,87,87.0,87.000,10,880,0,87,0.0,0.0
180,4,4,4,22,22,1620,161,161.0,161.000,10,1620,20,161,152.4,1524.0
