time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,9,9,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,9,9,17700,1759,0.0,0.000,1,4400,3520,437,209.2,209.2
30,4,2,2,9,9,192980,19244,0.0,0.000,1,47040,51960,4690,134.5,134.5
40,4,2,2,9,9,420960,41899,0.0,0.000,1,105320,156800,10482,93.3,93.3
50,4,2,2,9,9,1053520,105183,1.0,0.000,1,261760,421120,26134,59.4,59.4
60,4,2,2,9,9,805900,80469,0.0,0.000,1,199580,623880,19928,52.4,52.4
70,4,2,2,9,9,803820,80237,0.0,0.000,1,201940,825120,20157,49.0,49.0
80,4,2,2,9,9,1086320,108490,1.0,0.000,1,272780,1096500,27242,46.3,46.3
90,4,2,2,9,9,827420,82420,0.0,0.000,1,206580,1303080,20577,45.1,45.1
100,4,2,2,9,9,809580,80836,0.0,0.000,1,203600,1506140,20329,44.1,44.1
110,4,2,2,9,9,1081140,107962,1.0,0.000,1,271360,1777520,27098,43.1,43.1
120,4,2,2,9,9,827160,82608,0.0,0.000,1,206960,1984420,20669,42.6,42.6
130,4,2,2,9,9,815520,81372,0.0,0.000,1,202320,2188180,20187,42.2,42.2
140,4,2,2,9,9,1082060,107925,1.0,0.000,1,269020,2458700,26832,41.7,41.7
150,4,2,2,9,9,828560,82756,0.0,0.000,1,207040,2665840,20679,41.4,41.4
160,4,2,2,9,9,824180,82286,0.0,0.000,1,204620,2870780,20429,41.1,41.1
170,4,2,2,9,9,1094440,109258,1.0,0.000,1,273040,3143180,27257,40.8,40.8
180,4,2,2,9,9,816460,81523,0.0,0.000,1,203780,3346900,20347,40.7,40.7
