time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,54,54,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,54,54,36480,3607,0.0,0.000,10,10840,1040,1072,1056.7,2566.8
30,4,4,4,54,54,77540,7377,0.0,0.000,10,20360,20500,1937,5804.8,6948.0
40,4,4,4,54,54,139700,13598,0.0,0.000,10,34920,56080,3399,4160.1,5155.1
51,4,4,4,54,54,145480,14385,0.0,0.000,10,35920,91760,3551,3656.5,4671.8
61,4,4,4,54,54,191260,18936,0.0,0.000,10,47360,139500,4689,3153.6,3581.8
71,4,4,4,54,54,180520,17809,0.0,0.000,10,46880,185060,4625,2932.8,3261.6
81,4,4,4,54,54,233840,23189,0.0,0.000,10,55820,241780,5535,2690.8,2900.2
91,4,4,4,54,54,309440,30486,0.0,0.000,10,78360,321200,7720,2329.7,2492.1
101,4,4,4,54,54,355100,34813,0.0,0.000,10,88380,410980,8664,2066.6,2146.9
111,4,4,4,54,54,450020,44442,0.0,0.000,10,111900,522000,11050,1831.4,1932.4
121,4,4,4,54,54,486680,48320,0.0,0.000,10,120840,643360,11997,1641.9,1719.7
131,4,4,4,54,54,529420,52485,0.0,0.000,10,135720,777920,13454,1487.0,1552.9
142,4,4,4,54,54,568680,56210,0.0,0.000,10,139560,917720,13794,1374.5,1441.0
152,4,4,4,54,54,575440,57058,0.0,0.000,10,143440,1064560,14223,1278.2,1310.7
162,4,4,4,54,54,560240,55684,0.0,0.000,10,140000,1206540,13915,1209.6,1241.1
172,4,4,4,54,54,630360,62660,0.0,0.000,10,154440,1362120,15351,1147.8,1175.4
182,4,4,4,54,54,538740,53266,0.0,0.000,10,137900,1497640,13634,1109.6,1135.1
