time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,6,6,940,93,0.0,0.000,1,940,900,93,2.1,2.1
20,4,2,2,6,6,7280,720,0.0,0.000,1,7280,8360,720,1.3,1.3
30,4,2,2,6,6,7560,755,0.0,0.000,1,7560,16380,755,1.2,1.2
40,4,2,2,6,6,11040,1103,0.0,0.000,1,11040,27220,1103,1.2,1.2
50,4,2,2,6,6,8280,827,0.0,0.000,1,8280,35340,827,1.2,1.2
60,4,2,2,6,6,8600,859,0.0,0.000,1,8600,43580,859,1.1,1.1
70,4,2,2,6,6,10780,1077,0.0,0.000,1,10780,54540,1077,1.1,1.1
80,4,2,2,6,6,8500,849,0.0,0.000,1,8500,62760,849,1.1,1.1
90,4,2,2,6,6,8060,804,0.0,0.000,1,8060,71000,804,1.1,1.1
100,4,2,2,6,6,8600,859,0.0,0.000,1,8600,79220,859,1.1,1.1
110,4,2,2,6,6,10660,1065,0.0,0.000,1,10660,90160,1065,1.1,1.1
120,4,2,2,6,6,8680,867,0.0,0.000,1,8680,98420,867,1.1,1.1
130,4,2,2,6,6,7840,782,0.0,0.000,1,7840,106660,782,1.1,1.1
140,4,2,2,6,6,11020,1101,0.0,0.000,1,11020,117660,1101,1.1,1.1
150,4,2,2,6,6,8460,845,0.0,0.000,1,8460,125920,845,1.1,1.1
160,4,2,2,6,6,8060,805,0.0,0.000,1,8060,134200,805,1.1,1.1
170,4,2,2,6,6,11000,1098,0.0,0.000,1,11000,145180,1098,1.1,1.1
180,4,2,2,6,6,8460,845,0.0,0.000,1,8460,153440,845,1.1,1.1
