time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,54,54,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,54,54,37920,3752,0.0,0.000,10,11560,1660,1144,2136.6,4326.0
30,4,4,4,54,54,80720,7620,0.0,0.000,10,19560,21540,1846,5807.5,6904.2
40,4,4,4,54,54,103980,10209,0.0,0.000,10,26520,47700,2603,4701.1,5224.0
51,4,4,4,54,54,137060,13528,0.0,0.000,10,33480,82520,3304,4106.5,4579.3
61,4,4,4,54,54,162620,15930,0.0,0.000,10,41060,121940,4022,3541.9,3995.0
71,4,4,4,54,54,196260,19224,0.0,0.000,10,49900,172780,4887,3152.3,3708.9
81,4,4,4,54,54,240760,23941,0.0,0.000,10,58720,232520,5839,2812.4,3333.4
91,4,4,4,54,54,334420,32983,0.0,0.000,10,83700,317460,8255,2410.1,2951.6
101,4,4,4,54,54,440960,43702,0.0,0.000,10,108280,425100,10731,2021.2,2421.6
111,4,4,4,54,54,456360,45251,0.0,0.000,10,115140,540600,11416,1770.0,1981.2
121,4,4,4,54,54,466140,46097,0.0,0.000,10,117640,657520,11633,1611.5,1832.7
132,4,4,4,54,54,497880,49363,0.0,0.000,10,123560,780980,12250,1478.2,1666.1
142,4,4,4,54,54,488080,48281,0.0,0.000,10,120120,902560,11882,1388.8,1522.2
152,4,4,4,54,54,540500,53594,0.0,0.000,10,134240,1036300,13310,1304.1,1430.9
162,4,4,4,54,54,547640,54200,0.0,0.000,10,138620,1174080,13719,1244.8,1383.1
172,4,4,4,54,54,545840,53904,0.0,0.000,10,139140,1311560,13740,1188.1,1289.4
182,4,4,4,54,54,509980,50563,0.0,0.000,10,125500,1436940,12442,1152.3,1236.2
