time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,6,6,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,6,6,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,6,6,0,0,0.0,0.000,1,0,0,0,0.0,0.0
40,4,4,4,6,6,0,0,0.0,0.000,1,0,0,0,0.0,0.0
50,4,4,4,6,6,800,79,79.0,79.000,1,800,780,79,9.2,9.2
60,4,4,4,6,6,1500,149,149.0,149.000,1,1500,2120,149,8.2,8.2
70,4,4,4,6,6,1040,103,103.0,103.000,1,1040,3220,103,8.2,8.2
80,4,4,4,6,6,920,91,91.0,91.000,1,920,4280,91,8.5,8.5
90,4,4,4,6,6,1340,133,133.0,133.000,1,1340,5700,133,8.5,8.5
100,4,4,4,6,6,1220,121,121.0,121.000,1,1220,6740,121,8.7,8.7
110,4,4,4,6,6,1180,117,117.0,117.000,1,1180,7860,117,8.8,8.8
120,4,4,4,6,6,1380,137,137.0,137.000,1,1380,9260,137,8.8,8.8
130,4,4,4,6,6,1040,103,103.0,103.000,1,1040,10340,103,8.8,8.8
140,4,4,4,6,6,1180,117,117.0,117.000,1,1180,11480,117,8.7,8.7
150,4,4,4,6,6,1440,143,143.0,143.000,1,1440,12980,143,8.6,8.6
160,4,4,4,6,6,1140,113,113.0,113.000,1,1140,14100,113,8.7,8.7
170,4,4,4,6,6,1000,99,99.0,99.000,1,1000,15120,99,8.7,8.7
180,4,4,4,6,6,1480,147,147.0,147.000,1,1480,16620,147,8.8,8.8
