time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,52,52,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,52,52,15160,1503,0.0,0.000,10,3840,3800,380,12.8,19.5
30,4,4,4,52,52,69560,6701,0.0,0.000,10,17540,21100,1689,6.9,7.4
40,4,4,4,52,52,104120,10238,0.0,0.000,10,26440,47360,2600,5.4,5.9
50,4,4,4,52,52,118380,11773,0.0,0.000,10,29600,77380,2943,4.6,4.8
60,4,4,4,52,52,164300,16374,0.0,0.000,10,41440,118120,4129,3.8,4.0
70,4,4,4,52,52,199180,19864,0.0,0.000,10,50340,168100,5020,3.3,3.5
80,4,4,4,52,52,192120,19120,0.0,0.000,10,48220,216640,4798,3.0,3.2
90,4,4,4,52,52,197080,19631,0.0,0.000,10,48560,265100,4837,2.8,3.0
100,4,4,4,52,52,213420,21282,0.0,0.000,10,53360,318380,5321,2.7,2.8
110,4,4,4,52,52,191400,19086,0.0,0.000,10,48040,366820,4790,2.6,2.7
120,4,4,4,52,52,194040,19342,0.0,0.000,10,47860,414780,4770,2.5,2.6
130,4,4,4,52,52,208740,20807,0.0,0.000,10,51540,466860,5137,2.5,2.6
140,4,4,4,52,52,194780,19429,0.0,0.000,10,49180,516420,4905,2.4,2.5
151,4,4,4,52,52,183960,18353,0.0,0.000,10,44640,562100,4453,2.4,2.5
161,4,4,4,52,52,229260,22864,0.0,0.000,10,57520,619220,5736,2.3,2.4
171,4,4,4,52,52,199940,19938,0.0,0.000,10,49660,669960,4952,2.3,2.4
181,4,4,4,52,52,185260,18477,0.0,0.000,10,46700,716320,4657,2.3,2.4
