time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,15,15,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,15,15,0,0,0.0,0.000,0,0,0,0,0.0,0.0
30,4,4,4,15,15,0,0,0.0,0.000,0,0,0,0,0.0,0.0
40,4,4,4,15,15,0,0,0.0,0.000,0,0,0,0,0.0,0.0
50,4,4,4,15,15,0,0,0.0,0.000,0,0,0,0,0.0,0.0
60,4,4,4,15,15,0,0,0.0,0.000,0,0,0,0,0.0,0.0
70,4,4,4,15,15,0,0,0.0,0.000,0,0,0,0,0.0,0.0
80,4,4,4,15,15,0,0,0.0,0.000,0,0,0,0,0.0,0.0
90,4,4,4,15,15,0,0,0.0,0.000,0,0,0,0,0.0,0.0
100,4,4,4,15,15,0,0,0.0,0.000,1,0,0,0,0.0,0.0
110,4,4,4,15,15,0,0,0.0,0.000,1,0,0,0,0.0,0.0
120,4,4,4,15,15,700,69,69.0,69.000,1,700,120,69,1036.0,1036.0
130,4,4,4,15,15,0,0,0.0,0.000,1,0,120,0,1036.0,1036.0
140,4,4,4,15,15,0,0,0.0,0.000,1,0,120,0,1036.0,1036.0
150,4,4,3,15,15,-700,-69,-69.0,-69.000,0,-700,0,-69,0.0,0.0
160,4,3,4,15,15,0,0,0.0,0.000,0,0,0,0,0.0,0.0
170,4,4,4,15,15,0,0,0.0,0.000,0,0,0,0,0.0,0.0
180,4,4,4,15,15,480,47,47.0,47.000,1,480,0,47,0.0,0.0
