time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,9,9,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,9,9,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,9,9,6720,670,0.0,0.000,1,1620,1740,161,3.8,3.8
40,4,4,4,9,9,19260,1919,0.0,0.000,1,4660,6500,464,2.4,2.4
50,4,4,4,9,9,36620,3656,0.0,0.000,1,10060,16460,1004,1.7,1.7
60,4,4,4,9,9,34700,3464,0.0,0.000,1,7980,24260,796,1.5,1.5
70,4,4,4,9,9,31040,3100,0.0,0.000,1,7580,32200,757,1.4,1.4
80,4,4,4,9,9,31660,3161,0.0,0.000,1,8060,40240,804,1.4,1.4
90,4,4,4,9,9,43640,4355,0.0,0.000,1,10840,50940,1081,1.3,1.3
100,4,4,4,9,9,32900,3286,0.0,0.000,1,8360,58940,834,1.3,1.3
110,4,4,4,9,9,32060,3202,0.0,0.000,1,7740,67000,773,1.3,1.3
120,4,4,4,9,9,44080,4402,0.0,0.000,1,10720,77740,1070,1.2,1.2
130,4,4,4,9,9,33140,3309,0.0,0.000,1,8360,85840,834,1.2,1.2
140,4,4,4,9,9,32420,3238,0.0,0.000,1,8000,93900,799,1.2,1.2
150,4,4,4,9,9,42640,4259,0.0,0.000,1,10360,104700,1034,1.2,1.2
160,4,4,4,9,9,32780,3274,0.0,0.000,1,8360,112800,835,1.2,1.2
170,4,4,4,9,9,32520,3248,0.0,0.000,1,8300,120900,829,1.2,1.2
180,4,4,4,9,9,43240,4319,0.0,0.000,1,11360,131720,1134,1.2,1.2
