time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,9,9,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,9,9,0,0,0.0,0.000,1,0,20,0,59.0,59.0
30,4,2,2,9,9,0,0,0.0,0.000,1,0,20,0,59.0,59.0
40,4,2,2,9,9,660,65,65.0,21.000,1,220,200,21,30.1,30.1
50,4,2,2,9,9,1740,173,173.0,35.000,1,360,660,35,23.2,23.2
60,4,2,2,9,9,1940,193,193.0,33.000,1,340,1140,33,22.3,22.3
70,4,2,2,9,9,2380,237,237.0,61.000,1,620,1740,61,21.5,21.5
80,4,2,2,9,9,2040,203,203.0,51.000,1,520,2180,51,21.1,21.1
90,4,2,2,9,9,1620,161,161.0,35.000,1,360,2640,35,20.2,20.2
100,4,2,2,9,9,2300,229,229.0,47.000,1,480,3240,47,20.0,20.0
110,4,2,2,9,9,1820,181,181.0,31.000,1,320,3680,31,20.3,20.3
120,4,2,2,9,9,1740,173,173.0,47.000,1,480,4160,47,20.6,20.6
130,4,2,2,9,9,2300,229,229.0,53.000,1,540,4740,53,20.8,20.8
140,4,2,2,9,9,1880,187,187.0,39.000,1,400,5180,39,20.6,20.6
150,4,2,2,9,9,2000,199,199.0,59.000,1,600,5640,59,20.6,20.6
160,4,2,2,9,9,1920,191,191.0,39.000,1,400,6080,39,20.7,20.7
170,4,2,2,9,9,2240,223,223.0,51.000,1,520,6700,51,20.5,20.5
180,4,2,2,9,9,2040,203,203.0,41.000,1,420,7140,41,20.3,20.3
