time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,4,4,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,4,4,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,4,4,1760,175,0.0,0.000,1,1760,1780,175,2.6,2.6
40,4,4,4,4,4,9340,931,0.0,0.000,1,9340,11000,931,1.5,1.5
50,4,4,4,4,4,7460,745,0.0,0.000,1,7460,18780,745,1.3,1.3
60,4,4,4,4,4,8160,815,0.0,0.000,1,8160,26740,815,1.3,1.3
70,4,4,4,4,4,10960,1094,0.0,0.000,1,10960,37580,1094,1.2,1.2
80,4,4,4,4,4,8220,821,0.0,0.000,1,8220,45680,821,1.2,1.2
90,4,4,4,4,4,8040,802,0.0,0.000,1,8040,53740,802,1.2,1.2
100,4,4,4,4,4,10640,1063,0.0,0.000,1,10640,64600,1063,1.2,1.2
110,4,4,4,4,4,8420,841,0.0,0.000,1,8420,72740,841,1.2,1.2
120,4,4,4,4,4,8340,833,0.0,0.000,1,8340,80900,833,1.1,1.1
130,4,4,4,4,4,10840,1082,0.0,0.000,1,10840,91760,1082,1.1,1.1
140,4,4,4,4,4,8280,827,0.0,0.000,1,8280,99940,827,1.1,1.1
150,4,4,4,4,4,8020,801,0.0,0.000,1,8020,108040,801,1.1,1.1
160,4,4,4,4,4,11060,1105,0.0,0.000,1,11060,118980,1105,1.1,1.1
170,4,4,4,4,4,8120,811,0.0,0.000,1,8120,127160,811,1.1,1.1
180,4,4,4,4,4,7800,779,0.0,0.000,1,7800,135340,779,1.1,1.1
