time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,9,9,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,9,9,2000,198,0.0,0.000,1,900,0,89,0.0,0.0
30,4,4,4,9,9,32140,3206,0.0,0.000,1,8180,8020,816,1989.7,1989.7
40,4,4,4,9,9,48200,4804,0.0,0.000,1,12160,20640,1212,1239.4,1239.4
50,4,4,4,9,9,185700,18496,0.0,0.000,1,40540,61920,4037,546.6,546.6
60,4,4,4,9,9,551680,54981,0.0,0.000,1,145840,207580,14534,212.9,212.9
70,4,4,4,9,9,550360,54909,0.0,0.000,1,138480,344760,13816,151.7,151.7
80,4,4,4,9,9,624660,62372,0.0,0.000,1,144680,488480,14446,123.6,123.6
90,4,4,4,9,9,659800,65730,0.0,0.000,1,176260,665100,17559,106.9,106.9
100,4,4,4,9,9,551600,55038,0.0,0.000,1,137920,801740,13761,98.8,98.8
110,4,4,4,9,9,616100,61517,0.0,0.000,1,142500,946000,14228,92.2,92.2
120,4,4,4,9,9,672440,67096,0.0,0.000,1,179020,1124280,17862,87.3,87.3
130,4,4,4,9,9,540520,53863,0.0,0.000,1,135320,1260540,13484,84.2,84.2
140,4,4,4,9,9,571940,57096,0.0,0.000,1,132840,1394580,13261,82.0,82.0
150,4,4,4,9,9,691980,69101,0.0,0.000,1,183840,1578780,18358,79.4,79.4
160,4,4,4,9,9,541760,54067,0.0,0.000,1,135580,1713960,13530,77.9,77.9
170,4,4,4,9,9,597200,59582,0.0,0.000,1,137320,1850900,13700,76.4,76.4
180,4,4,4,9,9,640840,63936,0.0,0.000,1,182240,2034340,18182,74.9,74.9
