time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,16,16,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,16,16,0,0,0.0,0.000,10,0,0,0,0.0,0.0
30,4,4,4,16,16,19300,1925,0.0,0.000,10,5360,5160,534,15.5,17.6
40,4,4,4,16,16,48300,4806,0.0,0.000,10,12000,17300,1194,10.0,11.3
50,4,4,4,16,16,101020,10065,0.0,0.000,10,24660,42720,2457,6.4,6.8
60,4,4,4,16,16,201520,20113,0.0,0.000,10,51120,93240,5102,4.1,4.5
70,4,4,4,16,16,189580,18908,0.0,0.000,10,47620,140760,4749,3.3,3.7
80,4,4,4,16,16,222400,22202,0.0,0.000,10,54300,195300,5420,2.9,3.1
90,4,4,4,16,16,239380,23852,0.0,0.000,10,60680,256640,6046,2.6,2.9
100,4,4,4,16,16,192780,19249,0.0,0.000,10,48340,304900,4826,2.5,2.7
110,4,4,4,16,16,215480,21517,0.0,0.000,10,53640,358100,5356,2.4,2.6
120,4,4,4,16,16,238640,23830,0.0,0.000,10,60220,418260,6013,2.3,2.5
130,4,4,4,16,16,201140,20083,0.0,0.000,10,51260,468820,5118,2.3,2.5
140,4,4,4,16,16,219860,21953,0.0,0.000,10,54160,523320,5407,2.2,2.4
150,4,4,4,16,16,248780,24843,0.0,0.000,10,63240,585800,6315,2.2,2.4
160,4,4,4,16,16,198420,19806,0.0,0.000,10,50500,635480,5040,2.1,2.3
170,4,4,4,16,16,225500,22513,0.0,0.000,10,55480,691300,5539,2.1,2.3
180,4,4,4,16,16,236860,23648,0.0,0.000,10,59940,750740,5984,2.1,2.3
