time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,15,15,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,15,15,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,15,15,0,0,0.0,0.000,1,0,20,0,5686.0,5686.0
40,4,4,4,15,15,0,0,0.0,0.000,1,0,20,0,5686.0,5686.0
50,4,4,4,15,15,940,93,93.0,93.000,1,940,880,93,137.4,137.4
60,4,4,4,15,15,1920,191,191.0,191.000,1,1920,2580,191,52.1,52.1
70,4,4,4,15,15,1120,111,111.0,111.000,1,1120,3860,111,37.0,37.0
80,4,4,4,15,15,1180,117,117.0,117.000,1,1180,5160,117,29.4,29.4
90,4,4,4,15,15,1860,185,185.0,185.000,1,1860,6820,185,24.4,24.4
100,4,4,4,15,15,1520,151,151.0,151.000,1,1520,8140,151,21.4,21.4
110,4,4,4,15,15,1300,129,129.0,129.000,1,1300,9460,129,19.3,19.3
120,4,4,4,15,15,1720,171,171.0,171.000,1,1720,11240,171,17.4,17.4
130,4,4,4,15,15,1180,117,117.0,117.000,1,1180,12520,117,16.3,16.3
140,4,4,4,15,15,1440,143,143.0,143.000,1,1440,13860,143,15.3,15.3
150,4,4,4,15,15,1860,185,185.0,185.000,1,1860,15660,185,14.3,14.3
160,4,4,4,15,15,1360,135,135.0,135.000,1,1360,16940,135,13.8,13.8
170,4,4,4,15,15,1100,109,109.0,109.000,1,1100,18240,109,13.3,13.3
180,4,4,4,15,15,1760,175,175.0,175.000,1,1760,20000,175,12.7,12.7
