time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,54,54,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,54,54,0,0,0.0,0.000,10,0,20,0,49.0,490.0
30,4,4,4,54,54,24600,2451,0.0,0.000,10,6080,6180,606,34.3,224.6
40,4,4,4,54,54,71080,6983,0.0,0.000,10,17680,23960,1736,14.5,76.9
50,4,4,4,54,54,87840,8621,0.0,0.000,10,21920,45620,2151,9.8,44.1
60,4,4,4,54,54,120520,11902,0.0,0.000,10,30500,75360,3012,7.2,26.7
70,4,4,4,54,54,143660,14267,0.0,0.000,10,35260,111200,3501,5.9,19.5
80,4,4,4,54,54,164640,16416,0.0,0.000,10,40520,151980,4040,4.9,15.2
90,4,4,4,54,54,191800,19090,0.0,0.000,10,48300,200360,4807,4.2,11.7
100,4,4,4,54,54,192260,19126,0.0,0.000,10,47960,248200,4771,3.8,10.0
110,4,4,4,54,54,187300,18679,0.0,0.000,10,46720,294360,4659,3.6,8.8
120,4,4,4,54,54,175840,17527,0.0,0.000,10,44120,338300,4397,3.4,7.9
130,4,4,4,54,54,221360,22074,0.0,0.000,10,56080,393980,5592,3.2,7.1
140,4,4,4,54,54,192760,19216,0.0,0.000,10,46440,442000,4629,3.0,6.5
150,4,4,4,54,54,179400,17898,0.0,0.000,10,44440,486660,4433,2.9,6.1
161,4,4,4,54,54,227800,22707,0.0,0.000,10,56920,543660,5673,2.8,5.7
171,4,4,4,54,54,194240,19362,0.0,0.000,10,48240,591380,4808,2.8,5.4
181,4,4,4,54,54,178060,17749,0.0,0.000,10,45300,636300,4515,2.7,5.2
