time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,13,13,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,13,13,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,13,13,4200,419,0.0,0.000,1,4200,4020,419,1.6,1.6
40,4,4,4,13,13,7760,774,0.0,0.000,1,7760,11360,774,1.3,1.3
50,4,4,4,13,13,7140,713,0.0,0.000,1,7140,19120,713,1.3,1.3
60,4,4,4,13,13,10740,1072,0.0,0.000,1,10740,29740,1072,1.2,1.2
70,4,4,4,13,13,7940,793,0.0,0.000,1,7940,37780,793,1.2,1.2
80,4,4,4,13,13,7940,793,0.0,0.000,1,7940,45860,793,1.2,1.2
90,4,4,4,13,13,11140,1111,0.0,0.000,1,11140,56720,1111,1.2,1.2
100,4,4,4,13,13,7800,778,0.0,0.000,1,7800,64840,778,1.1,1.1
110,4,4,4,13,13,8120,811,0.0,0.000,1,8120,73000,811,1.1,1.1
120,4,4,4,13,13,11060,1104,0.0,0.000,1,11060,83840,1104,1.1,1.1
130,4,4,4,13,13,8840,883,0.0,0.000,1,8840,92000,883,1.1,1.1
140,4,4,4,13,13,8200,819,0.0,0.000,1,8200,100140,819,1.1,1.1
150,4,4,4,13,13,11060,1105,0.0,0.000,1,11060,111040,1105,1.1,1.1
160,4,4,4,13,13,8480,847,0.0,0.000,1,8480,119200,847,1.1,1.1
170,4,4,4,13,13,8660,865,0.0,0.000,1,8660,127360,865,1.1,1.1
180,4,4,4,13,13,10600,1058,0.0,0.000,1,10600,138220,1058,1.1,1.1
