time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,7,7,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,7,7,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,7,7,20620,2053,0.0,0.000,1,6040,4820,601,1284.6,1284.6
40,4,4,4,7,7,61100,6088,0.0,0.000,1,13460,18720,1341,826.5,826.5
50,4,4,4,7,7,102020,10181,0.0,0.000,1,25700,44300,2564,512.1,512.1
60,4,4,4,7,7,448560,44775,0.0,0.000,1,115280,162060,11507,199.8,199.8
70,4,4,4,7,7,539200,53807,0.0,0.000,1,125160,287480,12489,141.9,141.9
80,4,4,4,7,7,512020,51130,0.0,0.000,1,127680,413680,12750,119.3,119.3
90,4,4,4,7,7,672020,66854,0.0,0.000,1,178000,593680,17707,101.9,101.9
100,4,4,4,7,7,558960,55789,0.0,0.000,1,128700,721780,12845,95.8,95.8
110,4,4,4,7,7,509020,50820,0.0,0.000,1,126840,849580,12663,90.9,90.9
120,4,4,4,7,7,662640,66177,0.0,0.000,1,177860,1025400,17762,86.5,86.5
130,4,4,4,7,7,540720,53969,0.0,0.000,1,136240,1161080,13598,83.9,83.9
140,4,4,4,7,7,566220,56486,0.0,0.000,1,129040,1290860,12873,82.1,82.1
150,4,4,4,7,7,645660,64430,0.0,0.000,1,169780,1462040,16942,80.3,80.3
160,4,4,4,7,7,501140,50013,0.0,0.000,1,125700,1589080,12544,79.4,79.4
170,4,4,4,7,7,576440,57563,0.0,0.000,1,134480,1721820,13429,78.2,78.2
180,4,4,4,7,7,603220,60237,0.0,0.000,1,171360,1894600,17112,77.0,77.0
