time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,18,18,0,0,0.0,0.000,10,0,0,0,0.0,0.0
20,4,2,2,18,18,19820,1969,0.0,0.000,10,8960,340,890,5494.9,12007.5
30,4,2,2,18,18,139100,13861,0.0,0.000,10,33280,31780,3316,4376.1,5854.6
40,4,2,2,18,18,397740,39611,0.0,0.000,10,95800,129820,9540,2041.5,2563.4
50,4,2,2,18,18,686840,68553,0.0,0.000,10,178840,306600,17850,1188.8,1347.9
60,4,2,2,18,18,709640,70709,0.0,0.000,10,178300,484620,17766,943.1,1047.2
70,4,2,2,18,18,841740,83721,0.0,0.000,10,201840,686240,20075,822.7,910.2
80,4,2,2,18,18,778320,77429,0.0,0.000,10,203720,890000,20266,751.2,809.8
90,4,2,2,18,18,686100,68316,0.0,0.000,10,172960,1061860,17221,714.8,764.0
100,4,2,2,18,18,703440,70182,0.0,0.000,10,175380,1235680,17497,687.7,731.4
110,4,2,2,18,18,924980,92304,0.0,0.000,10,233560,1469000,23307,660.6,697.9
120,4,2,2,18,18,702640,70102,0.0,0.000,10,174520,1643200,17411,645.9,680.0
130,4,2,2,18,18,688460,68715,0.0,0.000,10,171580,1813540,17125,635.1,666.7
140,4,2,2,18,18,811700,80983,0.0,0.000,10,199200,2012020,19874,625.9,655.1
150,4,2,2,18,18,754340,75283,0.0,0.000,10,194940,2205100,19455,618.5,645.0
160,4,2,2,18,18,735580,73447,0.0,0.000,10,188840,2391760,18855,608.4,632.4
170,4,2,2,18,18,863680,86264,0.0,0.000,10,207420,2599200,20717,600.4,623.6
180,4,2,2,18,18,777160,77537,0.0,0.000,10,199840,2801280,19938,594.7,615.7
