time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,18,18,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,18,18,13920,1381,0.0,0.000,10,7160,0,710,0.0,0.0
30,4,4,4,18,18,40560,4046,0.0,0.000,10,9360,6220,933,8770.7,13403.8
40,4,4,4,18,18,50860,5068,0.0,0.000,10,13300,19820,1325,9291.8,9797.2
50,4,4,4,18,18,91580,9109,0.0,0.000,10,24180,42900,2405,7020.4,7706.6
60,4,4,4,18,18,312480,31061,0.0,0.000,10,75700,118240,7524,3593.2,3701.5
70,4,4,4,18,18,360740,35991,0.0,0.000,10,90400,208640,9019,2484.8,2554.9
80,4,4,4,18,18,376780,37535,0.0,0.000,10,97360,305260,9699,1998.9,2089.2
90,4,4,4,18,18,488900,48680,0.0,0.000,10,119040,425540,11853,1713.0,1812.0
100,4,4,4,18,18,384760,38383,0.0,0.000,10,100360,527220,10011,1559.4,1636.1
110,4,4,4,18,18,363980,36314,0.0,0.000,10,90380,616920,9017,1478.9,1552.4
120,4,4,4,18,18,532280,53121,0.0,0.000,10,134180,752000,13391,1366.9,1427.0
130,4,4,4,18,18,465980,46504,0.0,0.000,10,114660,866840,11443,1296.8,1355.9
140,4,4,4,18,18,405920,40450,0.0,0.000,10,102120,968740,10176,1253.8,1304.1
150,4,4,4,18,18,547340,54575,0.0,0.000,10,142340,1108800,14192,1198.8,1239.7
160,4,4,4,18,18,466900,46550,0.0,0.000,10,112380,1221560,11204,1165.6,1205.9
170,4,4,4,18,18,418980,41818,0.0,0.000,10,100860,1323540,10066,1144.7,1189.5
180,4,4,4,18,18,452000,45069,0.0,0.000,10,110780,1436900,11045,1123.4,1174.0
