time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,45,45,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,45,45,1300,129,0.0,0.000,1,220,280,21,3.1,3.1
30,4,2,2,45,45,26420,2633,0.0,0.000,1,6500,6820,647,1.4,1.4
40,4,2,2,45,45,36940,3685,0.0,0.000,1,10140,17460,1011,1.3,1.3
50,4,2,2,45,45,35320,3522,0.0,0.000,1,7720,25460,769,1.2,1.2
60,4,2,2,45,45,32940,3287,0.0,0.000,1,8440,33580,842,1.2,1.2
70,4,2,2,45,45,39880,3979,0.0,0.000,1,11100,44460,1107,1.2,1.2
80,4,2,2,45,45,36980,3691,0.0,0.000,1,8280,52620,826,1.1,1.1
90,4,2,2,45,45,32940,3285,0.0,0.000,1,8080,60820,805,1.1,1.1
100,4,2,2,45,45,41000,4093,0.0,0.000,1,11340,71780,1132,1.1,1.1
110,4,2,2,45,45,36360,3630,0.0,0.000,1,7820,80000,780,1.1,1.1
120,4,2,2,45,45,32320,3220,0.0,0.000,1,8220,88220,819,1.1,1.1
130,4,2,2,45,45,31920,3187,0.0,0.000,1,7920,96400,790,1.1,1.1
140,4,2,2,45,45,43660,4359,0.0,0.000,1,10580,107400,1056,1.1,1.1
150,4,2,2,45,45,33120,3306,0.0,0.000,1,8400,115600,838,1.1,1.1
160,4,2,2,45,45,33580,3350,0.0,0.000,1,8340,123860,832,1.1,1.1
170,4,2,2,45,45,44920,4485,0.0,0.000,1,10640,134900,1062,1.1,1.1
180,4,2,2,45,45,32860,3279,0.0,0.000,1,7860,143180,784,1.1,1.1
