time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,15,15,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,15,15,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,2,2,15,15,20,1,1.0,1.000,1,20,0,1,0.0,0.0
40,4,2,2,15,15,100,9,9.0,9.000,1,100,180,9,2.6,2.6
50,4,2,2,15,15,1960,195,195.0,195.000,1,1960,2020,195,5.6,5.6
60,4,2,2,15,15,1380,137,137.0,137.000,1,1380,3400,137,6.0,6.0
70,4,2,2,15,15,1460,145,145.0,145.000,1,1460,4760,145,6.2,6.2
80,4,2,2,15,15,1860,185,185.0,185.000,1,1860,6640,185,6.4,6.4
90,4,2,2,15,15,1280,127,127.0,127.000,1,1280,8000,127,6.4,6.4
100,4,2,2,15,15,1340,133,133.0,133.000,1,1340,9380,133,6.3,6.3
110,4,2,2,15,15,1840,183,183.0,183.000,1,1840,11280,183,6.3,6.3
120,4,2,2,15,15,1400,139,139.0,139.000,1,1400,12660,139,6.4,6.4
130,4,2,2,15,15,1460,145,145.0,145.000,1,1460,14040,145,6.4,6.4
140,4,2,2,15,15,1840,183,183.0,183.000,1,1840,15880,183,6.3,6.3
150,4,2,2,15,15,1200,119,119.0,119.000,1,1200,17240,119,6.4,6.4
160,4,2,2,15,15,1500,149,149.0,149.000,1,1500,18700,149,6.4,6.4
170,4,2,2,15,15,1740,173,173.0,173.000,1,1740,20520,173,6.4,6.4
180,4,2,2,15,15,1400,139,139.0,139.000,1,1400,21900,139,6.4,6.4
