time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,13,13,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,13,13,28180,2793,0.0,0.000,1,28180,26640,2793,27.0,27.0
30,4,4,4,13,13,58460,5814,0.0,0.000,1,58460,85940,5814,100.0,100.0
40,4,4,4,13,13,122580,12229,0.0,0.000,1,122580,209020,12229,81.7,81.7
50,4,4,4,13,13,416240,41565,0.0,0.000,1,416240,624760,41565,41.9,41.9
60,4,4,4,13,13,316200,31519,0.0,0.000,1,316200,942280,31519,35.0,35.0
70,4,4,4,13,13,329720,32899,0.0,0.000,1,329720,1271900,32899,31.4,31.4
80,4,4,4,13,13,440160,43827,0.0,0.000,1,440160,1713960,43827,29.1,29.1
90,4,4,4,13,13,349680,34807,0.0,0.000,1,349680,2061360,34807,27.7,27.7
100,4,4,4,13,13,338300,33752,0.0,0.000,1,338300,2399680,33752,26.8,26.8
110,4,4,4,13,13,347300,34667,0.0,0.000,1,347300,2747980,34667,26.1,26.1
120,4,4,4,13,13,450480,44895,0.0,0.000,1,450480,3198860,44895,25.3,25.3
130,4,4,4,13,13,337720,33714,0.0,0.000,1,337720,3536860,33714,25.0,25.0
140,4,4,4,13,13,338240,33769,0.0,0.000,1,338240,3873280,33769,24.8,24.8
150,4,4,4,13,13,462660,46187,0.0,0.000,1,462660,4338000,46187,24.3,24.3
160,4,4,4,13,13,346580,34606,0.0,0.000,1,346580,4683620,34606,24.0,24.0
170,4,4,4,13,13,332480,33201,0.0,0.000,1,332480,5016980,33201,24.0,24.0
180,4,4,4,13,13,459100,45809,0.0,0.000,1,459100,5474020,45809,23.8,23.8
