time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,24,24,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,24,24,0,0,0.0,0.000,10,0,0,0,0.0,0.0
30,4,4,4,24,24,120,11,11.0,11.000,10,120,60,11,83.9,836.0
40,4,4,4,24,24,60,5,5.0,5.000,10,60,160,5,249.3,1291.0
50,4,4,4,24,24,0,0,0.0,0.000,10,0,160,0,249.3,1291.0
60,4,4,4,24,24,0,0,0.0,0.000,10,0,160,0,249.3,1291.0
70,4,4,4,24,24,0,0,0.0,0.000,10,0,160,0,249.3,1291.0
80,4,4,4,24,24,-40,-3,-3.0,-3.000,10,-40,140,-3,126.8,764.0
90,4,4,4,24,24,0,0,0.0,0.000,10,0,140,0,126.8,764.0
100,4,4,4,24,24,0,0,0.0,0.000,10,0,140,0,126.8,764.0
110,4,4,4,24,24,40,3,3.0,3.000,10,40,180,3,129.4,764.0
120,4,4,4,24,24,0,0,0.0,0.000,10,0,180,0,129.4,764.0
130,4,4,4,24,24,0,0,0.0,0.000,10,0,180,0,129.4,764.0
140,4,4,3,24,24,-160,-15,-15.0,-15.000,1,-160,20,-15,15.0,15.0
150,4,3,4,24,24,40,3,3.0,3.000,3,40,60,3,146.3,413.0
160,4,4,4,24,24,-60,-5,-5.0,-5.000,2,-60,0,-5,0.0,0.0
170,4,4,4,24,24,0,0,0.0,0.000,10,0,0,0,0.0,0.0
180,4,4,4,24,24,360,35,35.0,35.000,10,360,300,35,23.2,77.0
