time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,9,9,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,9,9,0,0,0.0,0.000,1,0,0,0,0.0,0.0
30,4,4,4,9,9,7580,756,0.0,0.000,1,1900,1920,189,106.2,106.2
40,4,4,4,9,9,19560,1952,0.0,0.000,1,5200,6920,519,30.7,30.7
50,4,4,4,9,9,30560,3052,0.0,0.000,1,7680,14480,767,15.3,15.3
60,4,4,4,9,9,41100,4105,0.0,0.000,1,10220,24780,1020,9.4,9.4
70,4,4,4,9,9,31440,3140,0.0,0.000,1,7760,32720,775,7.4,7.4
80,4,4,4,9,9,31840,3180,0.0,0.000,1,8020,40780,801,6.1,6.1
90,4,4,4,9,9,41800,4168,0.0,0.000,1,11280,51460,1124,5.1,5.1
100,4,4,4,9,9,31840,3180,0.0,0.000,1,7880,59480,787,4.6,4.6
110,4,4,4,9,9,32400,3236,0.0,0.000,1,8220,67540,821,4.1,4.1
120,4,4,4,9,9,42100,4204,0.0,0.000,1,10780,78320,1076,3.7,3.7
130,4,4,4,9,9,32320,3226,0.0,0.000,1,8240,86380,822,3.5,3.5
140,4,4,4,9,9,31760,3172,0.0,0.000,1,7940,94460,793,3.3,3.3
150,4,4,4,9,9,43440,4339,0.0,0.000,1,10800,105280,1078,3.1,3.1
160,4,4,4,9,9,33420,3337,0.0,0.000,1,8640,113420,862,2.9,2.9
170,4,4,4,9,9,31680,3163,0.0,0.000,1,7560,121520,755,2.8,2.8
180,4,4,4,9,9,42940,4289,0.0,0.000,1,11020,132340,1100,2.7,2.7
