time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,6,6,1000,99,0.0,0.000,1,1000,0,99,0.0,0.0
20,4,2,2,6,6,13900,1385,0.0,0.000,1,13900,15280,1385,666.4,666.4
30,4,2,2,6,6,158380,15807,0.0,0.000,1,158380,173800,15807,73.8,73.8
40,4,2,2,6,6,655020,65403,0.0,0.000,1,655020,827140,65403,25.3,25.3
50,4,2,2,6,6,527020,52644,0.0,0.000,1,527020,1355720,52644,19.9,19.9
60,4,2,2,6,6,549880,54933,0.0,0.000,1,549880,1907200,54933,17.4,17.4
70,4,2,2,6,6,543660,54273,0.0,0.000,1,543660,2453700,54273,15.9,15.9
80,4,2,2,6,6,717120,71633,0.0,0.000,1,717120,3169560,71633,14.9,14.9
90,4,2,2,6,6,560200,55869,0.0,0.000,1,560200,3729900,55869,14.3,14.3
100,4,2,2,6,6,561320,56031,0.0,0.000,1,561320,4287200,56031,13.8,13.8
110,4,2,2,6,6,743320,74257,0.0,0.000,1,743320,5027720,74257,13.3,13.3
120,4,2,2,6,6,559680,55917,0.0,0.000,1,559680,5584800,55917,13.0,13.0
130,4,2,2,6,6,547580,54665,0.0,0.000,1,547580,6132660,54665,12.8,12.8
140,4,2,2,6,6,730280,72860,0.0,0.000,1,730280,6863400,72860,12.6,12.6
150,4,2,2,6,6,546740,54608,0.0,0.000,1,546740,7413640,54608,12.5,12.5
160,4,2,2,6,6,543220,54251,0.0,0.000,1,543220,7958360,54251,12.4,12.4
170,4,2,2,6,6,746420,74559,0.0,0.000,1,746420,8704540,74559,12.3,12.3
180,4,2,2,6,6,554880,55421,0.0,0.000,1,554880,9258200,55421,12.2,12.2
