time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,13,13,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,13,13,0,0,0.0,0.000,10,0,0,0,0.0,0.0
30,4,4,4,13,13,4340,431,431.0,431.000,10,4340,4520,431,18.1,84.8
40,4,4,4,13,13,2180,217,217.0,217.000,10,2180,6800,217,72.5,342.0
50,4,4,4,13,13,2600,259,259.0,259.000,10,2600,9180,259,41.1,69.7
60,4,4,4,13,13,3220,320,320.0,320.000,10,3220,12200,320,39.6,57.1
70,4,4,4,13,13,2840,283,283.0,283.000,10,2840,15080,283,37.3,52.5
80,4,4,4,13,13,2400,239,239.0,239.000,10,2400,17540,239,37.2,53.3
90,4,4,4,13,13,3460,345,345.0,345.000,10,3460,20960,345,36.3,52.0
100,4,4,4,13,13,3340,333,333.0,333.000,10,3340,24280,333,35.7,48.8
110,4,4,4,13,13,2720,271,271.0,271.000,10,2720,27240,271,34.5,46.4
120,4,4,4,13,13,2860,285,285.0,285.000,10,2860,30420,285,34.7,45.2
130,4,4,4,13,13,3300,328,328.0,328.000,10,3300,33680,328,34.3,45.0
140,4,4,4,13,13,2820,281,281.0,281.000,10,2820,36860,281,34.0,43.4
150,4,4,4,13,13,3020,301,301.0,301.000,10,3020,40060,301,33.8,44.5
160,4,4,4,13,13,3320,330,330.0,330.000,10,3320,43480,330,33.6,43.3
170,4,4,4,13,13,3100,309,309.0,309.000,10,3100,46680,309,33.7,43.5
180,4,4,4,13,13,3000,299,299.0,299.000,10,3000,49640,299,33.8,44.2
