time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,7,7,2220,221,0.0,0.000,1,860,680,85,3.6,3.6
20,4,2,2,7,7,28200,2796,0.0,0.000,1,6860,7480,680,1.5,1.5
30,4,2,2,7,7,32620,3258,0.0,0.000,1,8400,15560,839,1.3,1.3
40,4,2,2,7,7,40780,4073,0.0,0.000,1,10700,26300,1068,1.2,1.2
50,4,2,2,7,7,35640,3560,0.0,0.000,1,7640,34480,763,1.2,1.2
60,4,2,2,7,7,32080,3204,0.0,0.000,1,7960,42680,795,1.2,1.2
70,4,2,2,7,7,40160,4011,0.0,0.000,1,11020,53640,1100,1.2,1.2
80,4,2,2,7,7,36340,3630,0.0,0.000,1,8420,61860,841,1.2,1.2
90,4,2,2,7,7,32180,3211,0.0,0.000,1,7840,70100,782,1.1,1.1
100,4,2,2,7,7,41460,4141,0.0,0.000,1,11040,81040,1102,1.1,1.1
110,4,2,2,7,7,36180,3614,0.0,0.000,1,8560,89280,855,1.1,1.1
120,4,2,2,7,7,32660,3262,0.0,0.000,1,8540,97540,853,1.1,1.1
130,4,2,2,7,7,41400,4136,0.0,0.000,1,10860,108520,1085,1.1,1.1
140,4,2,2,7,7,35580,3554,0.0,0.000,1,8020,116760,801,1.1,1.1
150,4,2,2,7,7,33800,3376,0.0,0.000,1,8200,125020,819,1.1,1.1
160,4,2,2,7,7,40740,4069,0.0,0.000,1,11060,136040,1104,1.1,1.1
170,4,2,2,7,7,34960,3492,0.0,0.000,1,8140,144320,813,1.1,1.1
180,4,2,2,7,7,33520,3348,0.0,0.000,1,8240,152540,823,1.1,1.1
