time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,54,54,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,2,2,54,54,102880,10063,0.0,0.000,10,28160,17820,2754,4019.5,4297.3
30,4,2,2,54,54,275280,27131,0.0,0.000,10,69640,87180,6863,2261.7,2486.8
40,4,2,2,54,54,407040,39564,0.0,0.000,10,101400,189280,9856,1611.7,1664.5
50,4,2,2,54,54,430740,42237,0.0,0.000,10,106260,296500,10419,1339.8,1370.0
61,4,2,2,54,54,712280,70147,0.0,0.000,10,175140,472700,17248,1074.6,1138.5
71,4,2,2,54,54,793380,78327,0.0,0.000,10,203480,674700,20088,909.6,924.3
81,4,2,2,54,54,719740,71127,0.0,0.000,10,176560,851940,17448,828.2,838.4
91,4,2,2,54,54,723640,71661,0.0,0.000,10,181260,1033280,17950,772.0,783.0
101,4,2,2,54,54,851580,83759,0.0,0.000,10,212800,1246140,20930,726.4,740.1
111,4,2,2,54,54,862760,84959,0.0,0.000,10,214460,1460780,21118,692.6,700.2
121,4,2,2,54,54,787560,78138,0.0,0.000,10,197300,1657640,19575,667.0,671.7
131,4,2,2,54,54,860560,85288,0.0,0.000,10,216260,1873460,21433,647.0,652.1
142,4,2,2,54,54,842860,82901,0.0,0.000,10,207740,2082760,20432,633.2,636.4
152,4,2,2,54,54,747360,74275,0.0,0.000,10,188820,2270980,18765,620.9,623.4
162,4,2,2,54,54,747160,74108,0.0,0.000,10,184760,2457180,18325,611.1,614.3
172,4,2,2,54,54,873760,86837,0.0,0.000,10,217380,2675820,21604,601.6,604.4
182,4,2,2,54,54,870540,86810,0.0,0.000,10,214940,2894580,21433,593.3,597.3
