time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,54,54,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,54,54,0,0,0.0,0.000,10,0,0,0,0.0,0.0
30,4,4,4,54,54,60,5,5.0,3.000,10,40,20,3,65.9,659.0
40,4,4,4,54,54,0,0,0.0,0.000,10,0,20,0,65.9,659.0
50,4,4,4,54,54,0,0,0.0,0.000,10,0,20,0,65.9,659.0
60,4,4,4,54,54,0,0,0.0,0.000,10,0,20,0,65.9,659.0
70,4,4,4,54,54,-40,-3,-3.0,-1.000,10,-20,20,-1,65.9,659.0
80,4,4,4,54,54,140,13,13.0,5.000,10,60,80,5,98.3,659.0
90,4,4,4,54,54,60,5,5.0,1.000,10,20,80,1,98.3,659.0
100,4,4,4,54,54,0,0,0.0,0.000,10,0,80,0,98.3,659.0
110,4,4,4,54,54,0,0,0.0,0.000,10,0,80,0,98.3,659.0
120,4,4,4,54,54,0,0,0.0,0.000,10,0,80,0,98.3,659.0
130,4,4,4,54,54,0,0,0.0,1.000,10,20,80,1,98.3,659.0
140,4,4,4,54,54,1260,125,125.0,31.000,10,320,340,31,140.6,334.7
150,4,4,4,54,54,2220,220,220.0,65.000,10,660,880,65,113.2,235.8
160,4,4,4,54,54,2260,224,224.0,61.000,10,620,1420,61,103.8,206.8
170,4,4,4,54,54,1900,189,189.0,55.000,10,560,1860,55,103.5,184.3
180,4,4,4,54,54,2100,208,208.0,49.000,10,500,2440,49,103.8,190.2
