time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,15,15,0,0,0.0,0.000,5,0,0,0,0.0,0.0
20,4,2,2,15,15,7480,744,0.0,0.000,10,7480,7700,744,3.0,3.7
30,4,2,2,15,15,62560,6238,0.0,0.000,10,62560,69800,6238,1.6,1.7
40,4,2,2,15,15,91680,9156,0.0,0.000,10,91680,162140,9156,1.3,1.4
50,4,2,2,15,15,95200,9507,0.0,0.000,10,95200,256340,9507,1.3,1.3
60,4,2,2,15,15,82920,8282,0.0,0.000,10,82920,338600,8282,1.2,1.2
70,4,2,2,15,15,94420,9431,0.0,0.000,10,94420,434840,9431,1.2,1.2
80,4,2,2,15,15,95220,9506,0.0,0.000,10,95220,530800,9506,1.2,1.2
90,4,2,2,15,15,83340,8308,0.0,0.000,10,83340,613500,8308,1.2,1.2
100,4,2,2,15,15,95920,9581,0.0,0.000,10,95920,709740,9581,1.2,1.2
110,4,2,2,15,15,96280,9617,0.0,0.000,10,96280,806120,9617,1.1,1.2
120,4,2,2,15,15,81780,8169,0.0,0.000,10,81780,888540,8169,1.1,1.1
130,4,2,2,15,15,82880,8279,0.0,0.000,10,82880,971000,8279,1.1,1.1
140,4,2,2,15,15,111920,11180,0.0,0.000,10,111920,1080920,11180,1.1,1.1
150,4,2,2,15,15,83040,8295,0.0,0.000,10,83040,1163420,8295,1.1,1.1
160,4,2,2,15,15,82820,8272,0.0,0.000,10,82820,1246100,8272,1.1,1.1
170,4,2,2,15,15,109120,10902,0.0,0.000,10,109120,1356440,10902,1.1,1.1
180,4,2,2,15,15,81440,8135,0.0,0.000,10,81440,1439300,8135,1.1,1.1
