time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,6,6,1360,135,0.0,0.000,1,1360,1260,135,1.7,1.7
20,4,2,2,6,6,7480,737,0.0,0.000,1,7480,8860,737,1.3,1.3
30,4,2,2,6,6,8220,821,0.0,0.000,1,8220,16980,821,1.2,1.2
40,4,2,2,6,6,10920,1090,0.0,0.000,1,10920,27820,1090,1.2,1.2
50,4,2,2,6,6,8240,823,0.0,0.000,1,8240,36040,823,1.1,1.1
60,4,2,2,6,6,8080,807,0.0,0.000,1,8080,44240,807,1.1,1.1
70,4,2,2,6,6,10480,1047,0.0,0.000,1,10480,55220,1047,1.1,1.1
80,4,2,2,6,6,8620,861,0.0,0.000,1,8620,63460,861,1.1,1.1
90,4,2,2,6,6,7820,780,0.0,0.000,1,7820,71700,780,1.1,1.1
100,4,2,2,6,6,10940,1093,0.0,0.000,1,10940,82680,1093,1.1,1.1
110,4,2,2,6,6,8100,809,0.0,0.000,1,8100,90900,809,1.1,1.1
120,4,2,2,6,6,8160,815,0.0,0.000,1,8160,99140,815,1.1,1.1
130,4,2,2,6,6,9900,988,0.0,0.000,1,9900,110120,988,1.1,1.1
140,4,2,2,6,6,8600,859,0.0,0.000,1,8600,118360,859,1.1,1.1
150,4,2,2,6,6,8200,819,0.0,0.000,1,8200,126600,819,1.1,1.1
160,4,2,2,6,6,11000,1099,0.0,0.000,1,11000,137600,1099,1.1,1.1
170,4,2,2,6,6,8100,809,0.0,0.000,1,8100,145840,809,1.1,1.1
180,4,2,2,6,6,7920,791,0.0,0.000,1,7920,154100,791,1.1,1.1
