time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,18,18,0,0,0.0,0.000,5,0,0,0,0.0,0.0
20,4,2,2,18,18,13420,1330,0.0,0.000,10,10200,240,1011,4065.2,10214.8
30,4,2,2,18,18,152060,15137,0.0,0.000,10,36700,36240,3653,3828.0,5009.4
40,4,2,2,18,18,548060,54527,0.0,0.000,10,129520,166400,12886,1539.2,1915.5
50,4,2,2,18,18,673520,67210,0.0,0.000,10,171740,339700,17138,1047.9,1202.9
60,4,2,2,18,18,646120,64335,0.0,0.000,10,161700,502060,16100,891.6,992.8
70,4,2,2,18,18,816160,81436,0.0,0.000,10,196720,697020,19628,797.7,884.4
80,4,2,2,18,18,761500,75967,0.0,0.000,10,200280,897640,19980,734.5,794.6
90,4,2,2,18,18,688540,68593,0.0,0.000,10,169700,1068000,16905,702.5,754.0
100,4,2,2,18,18,650680,64892,0.0,0.000,10,164560,1232540,16411,682.0,726.7
110,4,2,2,18,18,898940,89625,0.0,0.000,10,221880,1456000,22121,660.3,698.9
120,4,2,2,18,18,676460,67537,0.0,0.000,10,170840,1624820,17056,647.6,682.6
130,4,2,2,18,18,682360,68113,0.0,0.000,10,172900,1798380,17258,635.7,667.4
140,4,2,2,18,18,882920,88142,0.0,0.000,10,216440,2015000,21607,626.8,656.0
150,4,2,2,18,18,697100,69612,0.0,0.000,10,174500,2190200,17425,618.1,645.2
160,4,2,2,18,18,643840,64255,0.0,0.000,10,162580,2352680,16225,614.1,639.5
170,4,2,2,18,18,886340,88210,0.0,0.000,10,220660,2574680,21960,607.8,631.7
180,4,2,2,18,18,666280,66501,0.0,0.000,10,163900,2741580,16358,603.9,626.5
