time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,54,54,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,54,54,11100,1098,0.0,0.000,10,2920,2660,289,14.5,17.7
30,4,4,4,54,54,71560,6953,0.0,0.000,10,17080,20300,1659,7.1,7.8
40,4,4,4,54,54,106320,10313,0.0,0.000,10,26940,47100,2613,5.4,5.8
50,4,4,4,54,54,115260,11387,0.0,0.000,10,28320,75220,2797,4.6,4.8
60,4,4,4,54,54,144700,14298,0.0,0.000,10,36120,111320,3569,4.0,4.1
71,4,4,4,54,54,184780,18393,0.0,0.000,10,47360,158100,4714,3.5,3.6
81,4,4,4,54,54,164820,16434,0.0,0.000,10,41320,199760,4120,3.3,3.3
91,4,4,4,54,54,203200,20237,0.0,0.000,10,49640,250180,4943,3.0,3.0
101,4,4,4,54,54,210400,20974,0.0,0.000,10,52700,303640,5253,2.8,2.9
111,4,4,4,54,54,174920,17430,0.0,0.000,10,43300,346860,4314,2.7,2.8
121,4,4,4,54,54,205400,20470,0.0,0.000,10,50560,396840,5038,2.6,2.7
131,4,4,4,54,54,206900,20632,0.0,0.000,10,52820,449100,5267,2.6,2.6
141,4,4,4,54,54,176640,17619,0.0,0.000,10,43860,493140,4375,2.5,2.6
151,4,4,4,54,54,205400,20456,0.0,0.000,10,50940,544140,5073,2.5,2.5
161,4,4,4,54,54,211300,21060,0.0,0.000,10,54280,597660,5410,2.4,2.5
171,4,4,4,54,54,179320,17890,0.0,0.000,10,45400,642600,4529,2.4,2.4
181,4,4,4,54,54,206640,20610,0.0,0.000,10,50200,693200,5006,2.4,2.4
