time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,45,45,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,45,45,960,94,94.0,81.000,1,820,0,81,0.0,0.0
30,4,4,4,45,45,140,13,13.0,0.000,1,0,0,0,0.0,0.0
40,4,4,4,45,45,0,0,0.0,0.000,1,0,0,0,0.0,0.0
50,4,4,4,45,45,0,0,0.0,0.000,1,0,0,0,0.0,0.0
60,4,4,4,45,45,-900,-89,-89.0,-81.000,1,-820,0,-81,0.0,0.0
70,4,4,4,45,45,1460,145,145.0,99.000,1,1000,20,99,129.0,129.0
80,4,4,4,45,45,0,0,0.0,0.000,1,0,20,0,129.0,129.0
90,4,4,4,45,45,0,0,0.0,0.000,1,0,20,0,129.0,129.0
100,4,4,4,45,45,0,0,0.0,0.000,1,0,20,0,129.0,129.0
110,4,4,4,45,45,-600,-59,-59.0,-43.000,1,-440,20,-43,352.0,352.0
120,4,4,4,45,45,80,7,7.0,0.000,1,0,20,0,352.0,352.0
130,4,4,4,45,45,0,0,0.0,0.000,1,0,20,0,352.0,352.0
140,4,4,4,45,45,0,0,0.0,0.000,1,0,20,0,352.0,352.0
150,4,3,3,45,45,-920,-91,-91.0,-55.000,0,-560,0,-55,0.0,0.0
160,4,4,4,45,45,180,17,17.0,0.000,0,0,0,0,0.0,0.0
170,4,4,4,45,45,-400,-39,-39.0,0.000,1,0,0,0,0.0,0.0
180,4,4,4,45,45,1940,193,193.0,95.000,1,960,20,95,6114.0,6114.0
