time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,4,4,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,4,4,9660,960,0.0,0.000,1,9660,9320,960,227.7,227.7
30,4,4,4,4,4,52040,5151,0.0,0.000,1,52040,62080,5151,124.2,124.2
40,4,4,4,4,4,213860,21349,0.0,0.000,1,213860,273800,21349,53.6,53.6
50,4,4,4,4,4,246360,24613,0.0,0.000,1,246360,519540,24613,42.5,42.5
60,4,4,4,4,4,314180,31383,0.0,0.000,1,314180,833600,31383,38.7,38.7
70,4,4,4,4,4,252480,25190,0.0,0.000,1,252480,1085800,25190,36.4,36.4
80,4,4,4,4,4,248000,24762,0.0,0.000,1,248000,1331580,24762,35.2,35.2
90,4,4,4,4,4,332740,33167,0.0,0.000,1,332740,1665300,33167,34.2,34.2
100,4,4,4,4,4,255940,25565,0.0,0.000,1,255940,1919400,25565,33.5,33.5
110,4,4,4,4,4,244240,24399,0.0,0.000,1,244240,2163260,24399,33.0,33.0
120,4,4,4,4,4,338820,33844,0.0,0.000,1,338820,2502060,33844,32.5,32.5
130,4,4,4,4,4,233840,23358,0.0,0.000,1,233840,2737440,23358,32.4,32.4
140,4,4,4,4,4,241920,24163,0.0,0.000,1,241920,2979820,24163,32.3,32.3
150,4,4,4,4,4,340900,34055,0.0,0.000,1,340900,3319220,34055,32.0,32.0
160,4,4,4,4,4,250000,24972,0.0,0.000,1,250000,3567900,24972,31.8,31.8
170,4,4,4,4,4,246520,24627,0.0,0.000,1,246520,3815580,24627,31.7,31.7
180,4,4,4,4,4,330320,32979,0.0,0.000,1,330320,4148500,32979,31.6,31.6
