time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,24,24,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,24,24,0,0,0.0,0.000,0,0,0,0,0.0,0.0
30,4,4,4,24,24,0,0,0.0,0.000,0,0,0,0,0.0,0.0
40,4,4,4,24,24,0,0,0.0,0.000,0,0,0,0,0.0,0.0
50,4,4,4,24,24,0,0,0.0,0.000,0,0,0,0,0.0,0.0
60,4,4,4,24,24,0,0,0.0,0.000,0,0,0,0,0.0,0.0
70,4,4,4,24,24,0,0,0.0,0.000,0,0,0,0,0.0,0.0
80,4,4,4,24,24,0,0,0.0,0.000,0,0,0,0,0.0,0.0
90,4,4,4,24,24,0,0,0.0,0.000,0,0,0,0,0.0,0.0
100,4,4,4,24,24,0,0,0.0,0.000,0,0,0,0,0.0,0.0
110,4,4,4,24,24,1700,169,169.0,169.000,10,1700,20,169,67.3,673.0
120,4,4,4,24,24,1180,117,117.0,117.000,10,1180,20,117,67.3,673.0
130,4,4,4,24,24,1140,113,113.0,113.000,10,1140,20,113,67.3,673.0
140,4,4,4,24,24,0,0,0.0,0.000,10,0,20,0,67.3,673.0
150,4,4,2,24,24,-1700,-169,-169.0,-169.000,5,-1700,0,-169,0.0,0.0
160,4,2,4,24,24,0,0,0.0,0.000,5,0,0,0,0.0,0.0
170,4,4,4,24,24,-2320,-231,-231.0,-231.000,5,-2320,0,-231,0.0,0.0
180,4,4,4,24,24,980,97,97.0,97.000,10,980,0,97,0.0,0.0
