time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,13,13,0,0,0.0,0.000,1,0,0,0,0.0,0.0
20,4,2,2,13,13,11280,1121,0.0,0.000,1,11280,9880,1121,57.0,57.0
30,4,2,2,13,13,107820,10756,0.0,0.000,1,107820,118840,10756,70.1,70.1
40,4,2,2,13,13,512560,51153,0.0,0.000,1,512560,630820,51153,26.1,26.1
50,4,2,2,13,13,425360,42480,0.0,0.000,1,425360,1054020,42480,22.1,22.1
60,4,2,2,13,13,446460,44579,0.0,0.000,1,446460,1499140,44579,20.2,20.2
70,4,2,2,13,13,578580,57777,0.0,0.000,1,578580,2076620,57777,18.9,18.9
80,4,2,2,13,13,420900,42043,0.0,0.000,1,420900,2493580,42043,18.4,18.4
90,4,2,2,13,13,423920,42265,0.0,0.000,1,423920,2920000,42265,18.1,18.1
100,4,2,2,13,13,580740,57992,0.0,0.000,1,580740,3503920,57992,17.6,17.6
110,4,2,2,13,13,437520,43686,0.0,0.000,1,437520,3940960,43686,17.2,17.2
120,4,2,2,13,13,432000,43148,0.0,0.000,1,432000,4375060,43148,17.1,17.1
130,4,2,2,13,13,580900,58008,0.0,0.000,1,580900,4959200,58008,16.9,16.9
140,4,2,2,13,13,426460,42560,0.0,0.000,1,426460,5386380,42560,16.8,16.8
150,4,2,2,13,13,426320,42508,0.0,0.000,1,426320,5813440,42508,16.8,16.8
160,4,2,2,13,13,436720,43610,0.0,0.000,1,436720,6249460,43610,16.7,16.7
170,4,2,2,13,13,588580,58781,0.0,0.000,1,588580,6839020,58781,16.5,16.5
180,4,2,2,13,13,447920,44738,0.0,0.000,1,447920,7286600,44738,16.5,16.5
