time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,45,45,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,45,45,2620,259,0.0,0.000,1,760,700,75,5.9,5.9
30,4,4,4,45,45,22600,2242,0.0,0.000,1,6020,6220,597,2.5,2.5
40,4,4,4,45,45,28900,2877,0.0,0.000,1,7260,13520,722,1.8,1.8
50,4,4,4,45,45,29020,2896,0.0,0.000,1,7380,20860,736,1.6,1.6
60,4,4,4,45,45,40600,4050,0.0,0.000,1,10340,31060,1031,1.5,1.5
70,4,4,4,45,45,31220,3112,0.0,0.000,1,7760,38960,773,1.4,1.4
80,4,4,4,45,45,31300,3124,0.0,0.000,1,7920,46840,790,1.4,1.4
90,4,4,4,45,45,40580,4045,0.0,0.000,1,10120,57280,1008,1.3,1.3
100,4,4,4,45,45,32280,3222,0.0,0.000,1,7940,65260,792,1.3,1.3
110,4,4,4,45,45,31840,3177,0.0,0.000,1,7820,73260,780,1.3,1.3
120,4,4,4,45,45,40680,4060,0.0,0.000,1,10620,83980,1059,1.3,1.3
130,4,4,4,45,45,34220,3416,0.0,0.000,1,7860,91980,784,1.2,1.2
140,4,4,4,45,45,32320,3225,0.0,0.000,1,8060,100020,804,1.2,1.2
150,4,4,4,45,45,40920,4084,0.0,0.000,1,11140,110780,1111,1.2,1.2
160,4,4,4,45,45,34620,3455,0.0,0.000,1,7960,118880,794,1.2,1.2
170,4,4,4,45,45,32840,3277,0.0,0.000,1,7800,126940,778,1.2,1.2
180,4,4,4,45,45,34520,3445,0.0,0.000,1,8320,135020,830,1.2,1.2
