time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,13,13,1140,113,0.0,0.000,1,1140,1040,113,1.7,1.7
20,4,2,2,13,13,7580,751,0.0,0.000,1,7580,8540,751,1.3,1.3
30,4,2,2,13,13,7820,780,0.0,0.000,1,7820,16520,780,1.2,1.2
40,4,2,2,13,13,11040,1102,0.0,0.000,1,11040,27260,1102,1.2,1.2
50,4,2,2,13,13,7960,794,0.0,0.000,1,7960,35380,794,1.1,1.1
60,4,2,2,13,13,8200,819,0.0,0.000,1,8200,43560,819,1.1,1.1
70,4,2,2,13,13,11200,1117,0.0,0.000,1,11200,54440,1117,1.1,1.1
80,4,2,2,13,13,8360,833,0.0,0.000,1,8360,62620,833,1.1,1.1
90,4,2,2,13,13,8180,816,0.0,0.000,1,8180,70780,816,1.1,1.1
100,4,2,2,13,13,8180,817,0.0,0.000,1,8180,78980,817,1.1,1.1
110,4,2,2,13,13,11380,1136,0.0,0.000,1,11380,89880,1136,1.1,1.1
120,4,2,2,13,13,7960,795,0.0,0.000,1,7960,98060,795,1.1,1.1
130,4,2,2,13,13,7820,781,0.0,0.000,1,7820,106240,781,1.1,1.1
140,4,2,2,13,13,10720,1070,0.0,0.000,1,10720,117140,1070,1.1,1.1
150,4,2,2,13,13,8260,825,0.0,0.000,1,8260,125320,825,1.1,1.1
160,4,2,2,13,13,7840,783,0.0,0.000,1,7840,133500,783,1.1,1.1
170,4,2,2,13,13,11120,1110,0.0,0.000,1,11120,144400,1110,1.1,1.1
180,4,2,2,13,13,8260,825,0.0,0.000,1,8260,152580,825,1.1,1.1
