time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,24,24,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,24,24,0,0,0.0,0.000,10,0,0,0,0.0,0.0
30,4,4,4,24,24,160,15,15.0,15.000,10,160,140,15,57.4,350.0
40,4,4,4,24,24,260,25,25.0,25.000,10,260,420,25,95.6,250.8
50,4,4,4,24,24,0,0,0.0,0.000,10,0,420,0,95.6,250.8
60,4,4,4,24,24,0,0,0.0,0.000,10,0,420,0,95.6,250.8
70,4,4,4,24,24,0,0,0.0,0.000,10,0,420,0,95.6,250.8
80,4,4,4,24,24,80,7,7.0,7.000,10,80,580,7,57.7,206.5
90,4,4,4,24,24,1160,115,115.0,115.000,10,1160,1700,115,73.4,206.5
100,4,4,4,24,24,1740,173,173.0,173.000,10,1740,3240,173,73.0,206.5
110,4,4,4,24,24,1180,117,117.0,117.000,10,1180,4440,117,73.3,206.5
120,4,4,4,24,24,1420,141,141.0,141.000,10,1420,5680,141,72.9,206.5
130,4,4,4,24,24,1380,137,137.0,137.000,10,1380,7060,137,73.6,206.5
140,4,4,4,24,24,1200,119,119.0,119.000,10,1200,8180,119,51.9,70.4
150,4,4,4,24,24,1260,125,125.0,125.000,10,1260,9460,125,56.1,71.1
160,4,4,4,24,24,1100,109,109.0,109.000,10,1100,10760,109,62.4,80.4
170,4,4,4,24,24,1340,133,133.0,133.000,10,1340,12160,133,63.9,82.1
180,4,4,4,24,24,1280,127,127.0,127.000,10,1280,13640,127,65.0,92.7
