time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,13,13,10400,1039,0.0,0.000,1,10400,10140,1039,56.6,56.6
20,4,2,2,13,13,88240,8661,0.0,0.000,1,88240,98500,8661,39.7,39.7
30,4,2,2,13,13,291440,29065,0.0,0.000,1,291440,391700,29065,24.8,24.8
40,4,2,2,13,13,528500,52733,0.0,0.000,1,528500,916800,52733,19.0,19.0
50,4,2,2,13,13,419220,41829,0.0,0.000,1,419220,1338000,41829,17.7,17.7
60,4,2,2,13,13,433940,43341,0.0,0.000,1,433940,1770920,43341,17.0,17.0
70,4,2,2,13,13,436740,43608,0.0,0.000,1,436740,2211340,43608,16.7,16.7
80,4,2,2,13,13,580620,57986,0.0,0.000,1,580620,2793780,57986,16.4,16.4
90,4,2,2,13,13,422100,42075,0.0,0.000,1,422100,3216860,42075,16.3,16.3
100,4,2,2,13,13,418220,41759,0.0,0.000,1,418220,3634520,41759,16.3,16.3
110,4,2,2,13,13,584640,58393,0.0,0.000,1,584640,4215780,58393,16.1,16.1
120,4,2,2,13,13,425780,42531,0.0,0.000,1,425780,4639480,42531,16.1,16.1
130,4,2,2,13,13,422500,42169,0.0,0.000,1,422500,5062780,42169,16.2,16.2
140,4,2,2,13,13,588460,58710,0.0,0.000,1,588460,5650720,58710,16.1,16.1
150,4,2,2,13,13,422540,42152,0.0,0.000,1,422540,6073620,42152,16.1,16.1
160,4,2,2,13,13,417960,41741,0.0,0.000,1,417960,6495000,41741,16.1,16.1
170,4,2,2,13,13,564380,56359,0.0,0.000,1,564380,7059000,56359,16.1,16.1
180,4,2,2,13,13,434320,43366,0.0,0.000,1,434320,7494640,43366,16.0,16.0
