time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,2,2,6,6,900,89,0.0,0.000,1,900,900,89,2.1,2.1
20,4,2,2,6,6,7000,693,0.0,0.000,1,7000,8300,693,1.4,1.4
30,4,2,2,6,6,7700,769,0.0,0.000,1,7700,16320,769,1.2,1.2
40,4,2,2,6,6,11020,1101,0.0,0.000,1,11020,27140,1101,1.2,1.2
50,4,2,2,6,6,7800,779,0.0,0.000,1,7800,35320,779,1.2,1.2
60,4,2,2,6,6,7840,783,0.0,0.000,1,7840,43540,783,1.1,1.1
70,4,2,2,6,6,8040,803,0.0,0.000,1,8040,51740,803,1.1,1.1
80,4,2,2,6,6,10700,1069,0.0,0.000,1,10700,62700,1069,1.1,1.1
90,4,2,2,6,6,8340,832,0.0,0.000,1,8340,70920,832,1.1,1.1
100,4,2,2,6,6,8280,827,0.0,0.000,1,8280,79160,827,1.1,1.1
110,4,2,2,6,6,11000,1099,0.0,0.000,1,11000,90120,1099,1.1,1.1
120,4,2,2,6,6,8760,875,0.0,0.000,1,8760,98340,875,1.1,1.1
130,4,2,2,6,6,8140,812,0.0,0.000,1,8140,106540,812,1.1,1.1
140,4,2,2,6,6,11480,1147,0.0,0.000,1,11480,117500,1147,1.1,1.1
150,4,2,2,6,6,8380,837,0.0,0.000,1,8380,125760,837,1.1,1.1
160,4,2,2,6,6,8500,849,0.0,0.000,1,8500,134000,849,1.1,1.1
170,4,2,2,6,6,10920,1091,0.0,0.000,1,10920,144980,1091,1.1,1.1
180,4,2,2,6,6,8340,833,0.0,0.000,1,8340,153220,833,1.1,1.1
