time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,45,45,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,45,45,20,1,1.0,0.000,1,0,20,0,35.0,35.0
30,4,4,4,45,45,0,0,0.0,0.000,1,0,20,0,35.0,35.0
40,4,4,4,45,45,0,0,0.0,0.000,1,0,20,0,35.0,35.0
50,4,4,4,45,45,1380,137,137.0,31.000,1,320,300,31,27.1,27.1
60,4,4,4,45,45,2920,290,290.0,75.000,1,760,960,75,21.6,21.6
70,4,4,4,45,45,1940,193,193.0,47.000,1,480,1480,47,20.9,20.9
80,4,4,4,45,45,2080,207,207.0,47.000,1,480,1960,47,20.4,20.4
90,4,4,4,45,45,2880,286,286.0,67.000,1,680,2620,67,19.7,19.7
100,4,4,4,45,45,2100,209,209.0,49.000,1,500,3140,49,19.7,19.7
110,4,4,4,45,45,1940,193,193.0,55.000,1,560,3640,55,19.4,19.4
120,4,4,4,45,45,2480,247,247.0,61.000,1,620,4280,61,19.3,19.3
130,4,4,4,45,45,2140,213,213.0,57.000,1,580,4820,57,18.9,18.9
140,4,4,4,45,45,2020,201,201.0,39.000,1,400,5340,39,18.7,18.7
150,4,4,4,45,45,2700,269,269.0,75.000,1,760,6020,75,18.6,18.6
160,4,4,4,45,45,2160,215,215.0,49.000,1,500,6540,49,18.6,18.6
170,4,4,4,45,45,2000,199,199.0,43.000,1,440,7060,43,18.6,18.6
180,4,4,4,45,45,2640,263,263.0,59.000,1,600,7760,59,18.5,18.5
