time(s),total_slots,used_slots,workers,tasks,executors,transferred (messages),throughput (messages/s),throughput (MB/s),spout_throughput (MB/s),spout_executors,spout_transferred (messages),spout_acked (messages),spout_throughput (messages/s),spout_avg_complete_latency(ms),spout_max_complete_latency(ms)
10,4,4,4,13,13,0,0,0.0,0.000,0,0,0,0,0.0,0.0
20,4,4,4,13,13,0,0,0.0,0.000,10,0,0,0,0.0,0.0
30,4,4,4,13,13,10200,1017,0.0,0.000,10,10200,10140,1017,7.7,8.9
40,4,4,4,13,13,28960,2880,0.0,0.000,10,28960,38620,2880,4.3,4.8
50,4,4,4,13,13,35580,3547,0.0,0.000,10,35580,74200,3547,3.5,3.8
60,4,4,4,13,13,85960,8581,0.0,0.000,10,85960,160620,8581,2.3,2.5
70,4,4,4,13,13,77560,7745,0.0,0.000,10,77560,237860,7745,2.0,2.0
80,4,4,4,13,13,79020,7890,0.0,0.000,10,79020,316640,7890,1.7,1.8
90,4,4,4,13,13,106980,10656,0.0,0.000,10,106980,423040,10656,1.6,1.6
100,4,4,4,13,13,80380,8027,0.0,0.000,10,80380,502640,8027,1.5,1.6
110,4,4,4,13,13,78980,7888,0.0,0.000,10,78980,582960,7888,1.5,1.5
120,4,4,4,13,13,105860,10573,0.0,0.000,10,105860,690040,10573,1.4,1.4
130,4,4,4,13,13,81940,8164,0.0,0.000,10,81940,770420,8164,1.4,1.4
140,4,4,4,13,13,80240,8014,0.0,0.000,10,80240,851000,8014,1.4,1.4
150,4,4,4,13,13,108080,10796,0.0,0.000,10,108080,958880,10796,1.3,1.3
160,4,4,4,13,13,79300,7919,0.0,0.000,10,79300,1039560,7919,1.3,1.3
170,4,4,4,13,13,82320,8222,0.0,0.000,10,82320,1120260,8222,1.3,1.3
180,4,4,4,13,13,108200,10809,0.0,0.000,10,108200,1227380,10809,1.3,1.3
